SimulationTime(us)	ReponseTime(us)	EndToEndDelay(us)
1549	407	407
3075	2011	2011
4602	3557	3557
6128	4995	4995
7653	6289	6289
9178	7580	7580
10704	8162	8162
12229	8314	8314
13754	8479	8479
14758	8739	8739
16042	8966	8966
17048	9184	9184
18330	9399	9399
19331	9634	9634
20618	9780	9780
21623	10003	10003
22906	10080	10080
23911	10286	10286
25194	10383	10383
26196	10553	10553
27482	10625	10625
28484	10660	10660
29770	10743	10743
30775	10889	10889
32058	10919	10919
33063	11021	11021
34346	10943	10943
35351	11094	11094
36634	10952	10952
37639	11128	11128
38922	11005	11005
39926	11220	11220
41209	11143	11143
42214	11292	11292
43497	11369	11369
44502	11467	11467
45785	11579	11579
46790	11780	11780
48073	11760	11760
49078	12024	12024
50361	11954	11954
51367	11988	11988
52649	11977	11977
53655	12013	12013
54937	11944	11944
55943	12002	12002
57225	11925	11925
58231	11965	11965
59513	11978	11978
60518	11959	11959
61801	11950	11950
62806	12047	12047
64089	11999	11999
65094	12057	12057
66377	11942	11942
67382	11970	11970
68665	11866	11866
69670	11913	11913
70953	11753	11753
71958	11795	11795
73241	11706	11706
74246	11772	11772
75529	11778	11778
76534	11895	11895
77817	11880	11880
78822	12005	12005
80105	11978	11978
81110	12070	12070
82393	12033	12033
83398	12079	12079
84406	12027	12027
85443	12051	12051
86449	12039	12039
87457	11966	11966
88494	12012	12012
89499	12067	12067
90508	12097	12097
91544	12103	12103
92550	12120	12120
93558	12090	12090
94595	12144	12144
95600	12151	12151
96611	12182	12182
97646	12200	12200
98651	12257	12257
99662	12285	12285
100696	12308	12308
101702	12251	12251
102713	12202	12202
103747	12237	12237
104752	12321	12321
105763	12273	12273
106797	12259	12259
107803	12240	12240
108827	12176	12176
109848	12110	12110
110853	12108	12108
111878	12057	12057
112899	12085	12085
113904	12111	12111
114912	12149	12149
115949	12061	12061
116954	12041	12041
117963	12029	12029
119000	11946	11946
120026	12013	12013
121069	12066	12066
122203	12087	12087
123223	12067	12067
124351	11846	11846
125364	11912	11912
126420	11822	11822
127607	11791	11791
128610	11819	11819
129703	11828	11828
130705	11893	11893
131705	11812	11812
132754	11746	11746
133756	11818	11818
134756	11851	11851
135804	11880	11880
136807	11945	11945
137817	11888	11888
138868	11851	11851
139907	11935	11935
140920	11851	11851
141958	11869	11869
142970	11966	11966
143984	11965	11965
145021	11966	11966
146028	12006	12006
147048	12008	12008
148072	12060	12060
149078	12022	12022
150111	12110	12110
151123	12210	12210
152135	12270	12270
153175	12362	12362
154213	12442	12442
155224	12447	12447
156474	12368	12368
157487	12413	12413
158762	12308	12308
159764	12345	12345
161050	12345	12345
162052	12438	12438
163338	12300	12300
164340	12181	12181
165626	12089	12089
166628	12119	12119
167914	12087	12087
168940	12116	12116
170202	12174	12174
171215	12176	12176
172490	12026	12026
173515	11962	11962
174778	11972	11972
175804	12074	12074
177079	12148	12148
178092	12176	12176
179367	12203	12203
180380	12244	12244
181655	12259	12259
182668	12243	12243
183670	12236	12236
184719	12264	12264
185731	12462	12462
187006	12348	12348
188019	12374	12374
189019	12305	12305
190057	12293	12293
191069	12311	12311
192083	12230	12230
193108	12254	12254
194120	12224	12224
195147	12206	12206
196158	12184	12184
197171	12127	12127
198171	12106	12106
199209	12116	12116
200221	12097	12097
201221	12066	12066
202259	12025	12025
203272	12107	12107
204272	12164	12164
205336	12135	12135
206336	12212	12212
207349	12267	12267
208387	12287	12287
209387	12339	12339
210400	12336	12336
211437	12357	12357
212437	12390	12390
213450	12385	12385
214514	12447	12447
215514	12546	12546
216540	12523	12523
217564	12629	12629
218578	12671	12671
219591	12645	12645
220615	12720	12720
221617	12826	12826
222642	12824	12824
223666	12839	12839
224679	12893	12893
225954	12918	12918
226966	12903	12903
228242	12700	12700
229255	12707	12707
230529	12462	12462
231556	12436	12436
232817	12288	12288
233844	12297	12297
235105	12206	12206
236118	12158	12158
237393	12069	12069
238394	12111	12111
239681	12081	12081
240684	12131	12131
241969	12171	12171
242969	12262	12262
244257	12314	12314
245270	12392	12392
246545	12347	12347
247558	12491	12491
248833	12435	12435
249846	12543	12543
251121	12550	12550
252134	12736	12736
253409	12721	12721
254422	12733	12733
255697	12585	12585
256710	12604	12604
257985	12422	12422
258998	12435	12435
260273	12335	12335
261286	12433	12433
262287	12356	12356
263323	12283	12283
264337	12185	12185
265337	12130	12130
266374	12202	12202
267387	12312	12312
268387	12396	12396
269425	12509	12509
270438	12623	12623
271438	12647	12647
272475	12683	12683
273488	12684	12684
274489	12577	12577
275526	12580	12580
276539	12644	12644
277539	12663	12663
278576	12692	12692
279577	12692	12692
280590	12578	12578
281627	12562	12562
282640	12584	12584
283640	12488	12488
284678	12490	12490
285691	12577	12577
286691	12650	12650
287728	12685	12685
288741	12753	12753
289742	12759	12759
290779	12772	12772
291792	12822	12822
292792	12901	12901
293829	12911	12911
294843	12978	12978
295843	13060	13060
296880	13098	13098
297893	13157	13157
298893	13131	13131
299931	13108	13108
300944	13134	13134
301944	13116	13116
302981	13096	13096
303994	13019	13019
304995	12891	12891
306032	12839	12839
307045	12897	12897
308058	12827	12827
309082	12804	12804
310096	12809	12809
311108	12784	12784
312133	12775	12775
313146	12840	12840
314159	12864	12864
315183	12804	12804
316223	12863	12863
317224	12949	12949
318234	13090	13090
319273	13176	13176
320275	13066	13066
321285	13052	13052
322324	13054	13054
323338	13085	13085
324340	13087	13087
325374	13066	13066
326389	13045	13045
327391	13003	13003
328399	12958	12958
329412	12963	12963
330436	12864	12864
331476	12711	12711
332490	12625	12625
333527	12600	12600
334529	12633	12633
335541	12549	12549
336577	12586	12586
337579	12552	12552
338591	12554	12554
339628	12596	12596
340630	12637	12637
341642	12624	12624
342679	12671	12671
343681	12816	12816
344693	12949	12949
345729	13084	13084
346770	13204	13204
347977	13246	13246
349016	13311	13311
350031	13265	13265
351068	13226	13226
352122	13106	13106
353316	13090	13090
354355	13069	13069
355370	13013	13013
356406	12872	12872
357460	12799	12799
358654	12671	12671
359694	12667	12667
360708	12577	12577
361718	12524	12524
362744	12501	12501
363759	12483	12483
364795	12547	12547
365797	12544	12544
366809	12492	12492
367846	12454	12454
368858	12473	12473
369886	12423	12423
370897	12385	12385
371909	12325	12325
372937	12308	12308
373947	12372	12372
374959	12414	12414
376014	12388	12388
377024	12391	12391
378065	12373	12373
379286	12360	12360
380298	12429	12429
381352	12437	12437
382362	12418	12418
383469	12395	12395
384624	12387	12387
385636	12334	12334
386637	12329	12329
387675	12313	12313
388687	12310	12310
389687	12280	12280
390726	12316	12316
391737	12274	12274
392738	12203	12203
393776	12193	12193
394788	12182	12182
395789	12221	12221
396827	12299	12299
397839	12341	12341
398839	12285	12285
399877	12250	12250
400879	12279	12279
401890	12350	12350
402928	12375	12375
403930	12414	12414
404940	12437	12437
405978	12437	12437
406980	12445	12445
407991	12428	12428
409029	12349	12349
410031	12273	12273
411042	12270	12270
412080	12329	12329
413081	12348	12348
414092	12300	12300
415130	12252	12252
416142	12236	12236
417143	12239	12239
418181	12228	12228
419193	12235	12235
420193	12244	12244
421231	12256	12256
422243	12257	12257
423244	12290	12290
424282	12269	12269
425284	12220	12220
426295	12259	12259
427333	12318	12318
428334	12339	12339
429345	12348	12348
430383	12425	12425
431385	12429	12429
432396	12424	12424
433434	12425	12425
434446	12522	12522
435446	12456	12456
436484	12516	12516
437486	12679	12679
438497	12629	12629
439548	12605	12605
440550	12651	12651
441550	12651	12651
442611	12683	12683
443613	12744	12744
444652	12713	12713
445662	12755	12755
446663	12742	12742
447703	12665	12665
448713	12703	12703
449714	12570	12570
450753	12466	12466
451763	12495	12495
452764	12450	12450
453804	12345	12345
454814	12278	12278
455815	12238	12238
456854	12189	12189
457864	12146	12146
458866	12159	12159
459905	12123	12123
460915	12115	12115
461917	12212	12212
462956	12240	12240
463966	12204	12204
464967	12254	12254
466006	12221	12221
467016	12181	12181
468017	12191	12191
469057	12223	12223
470067	12263	12263
471068	12247	12247
472107	12218	12218
473117	12177	12177
474119	12192	12192
475158	12129	12129
476168	12088	12088
477169	12103	12103
478170	12140	12140
479219	12141	12141
480220	12166	12166
481221	12087	12087
482269	12149	12149
483270	12227	12227
484271	12248	12248
