SimulationTime(us)	ReponseTime(us)	EndToEndDelay(us)
1000	510	510
2001	1272	1272
3002	1324	1324
4003	1324	1324
5003	1324	1324
6138	1325	1325
7139	1636	1636
8141	2026	2026
9189	2190	2190
10189	2238	2238
11204	2279	2279
12242	2314	2314
13244	2388	2388
14255	2412	2412
15293	2464	2464
16294	2496	2496
17296	2427	2427
18343	2498	2498
19345	2593	2593
20348	2549	2549
21354	2564	2564
22355	2604	2604
23357	2620	2620
24372	2613	2613
25372	2667	2667
26374	2633	2633
27423	2586	2586
28423	2644	2644
29425	2713	2713
30427	2667	2667
31429	2681	2681
32429	2721	2721
33434	2709	2709
34436	2764	2764
35438	2794	2794
36440	2768	2768
37487	2758	2758
38489	2803	2803
39491	2779	2779
40537	2739	2739
41542	2769	2769
42543	2788	2788
43588	2742	2742
44593	2772	2772
45593	2769	2769
46639	2800	2800
47644	2859	2859
48646	2875	2875
49689	2853	2853
50708	2885	2885
51711	2908	2908
52753	2890	2890
53754	2904	2904
54755	2893	2893
55770	2858	2858
56777	2911	2911
57778	2944	2944
58789	2948	2948
59794	2941	2941
60795	2895	2895
61801	2799	2799
62812	2827	2827
63815	2896	2896
64838	2939	2939
65840	2916	2916
66841	2906	2906
67858	2855	2855
68860	2863	2863
69861	2928	2928
70862	2967	2967
71864	2962	2962
72866	2947	2947
73871	2927	2927
74882	2891	2891
75884	2933	2933
76885	2966	2966
77899	2993	2993
78903	3034	3034
79906	3082	3082
80908	3079	3079
81917	3045	3045
82918	3001	3001
83929	2974	2974
84930	2929	2929
85932	2963	2963
86933	2991	2991
87945	3011	3011
88946	3016	3016
89954	3019	3019
90958	3041	3041
91961	3035	3035
92966	3021	3021
93968	3002	3002
94974	3011	3011
95991	3004	3004
96999	2985	2985
98001	3035	3035
99003	3081	3081
100050	3104	3104
101052	3105	3105
102066	3076	3076
103066	3038	3038
104071	3013	3013
105071	3031	3031
106074	3059	3059
107078	3063	3063
108079	3048	3048
109094	3053	3053
110095	3058	3058
111096	3054	3054
112097	3033	3033
113113	3008	3008
114113	2977	2977
115113	3015	3015
116126	2990	2990
117126	3019	3019
118127	3008	3008
119158	3016	3016
120161	3065	3065
121168	3064	3064
122180	3069	3069
123180	3042	3042
124181	3051	3051
125204	3054	3054
126209	3056	3056
127211	3038	3038
128219	3041	3041
129247	3018	3018
130249	3021	3021
131254	3017	3017
132298	3026	3026
133298	3055	3055
134318	3072	3072
135349	3046	3046
136349	3009	3009
137350	3011	3011
138366	3030	3030
139366	3010	3010
140372	2963	2963
141391	2937	2937
142396	2994	2994
143397	3008	3008
144401	3019	3019
145412	3005	3005
146414	3005	3005
147439	2959	2959
148447	2972	2972
149451	3011	3011
150463	3056	3056
151474	3061	3061
152484	3047	3047
153493	3027	3027
154498	3030	3030
155504	3065	3065
156505	3078	3078
157507	3075	3075
158510	3034	3034
159514	3014	3014
160535	3022	3022
161536	3035	3035
162555	3057	3057
163585	3066	3066
164586	3073	3073
165615	3079	3079
166636	3041	3041
167637	3026	3026
168642	3028	3028
169647	3076	3076
170653	3085	3085
171655	3075	3075
172659	3072	3072
173665	3098	3098
174665	3109	3109
175671	3074	3074
176681	3077	3077
177683	3083	3083
178683	3109	3109
179685	3106	3106
180688	3099	3099
181708	3095	3095
182712	3095	3095
183712	3079	3079
184714	3094	3094
185729	3062	3062
186731	3073	3073
187735	3073	3073
188753	3100	3100
189758	3079	3079
190785	3051	3051
191803	3060	3060
192809	3072	3072
193836	3068	3068
194854	3053	3053
195860	3057	3057
196883	3061	3061
197904	3076	3076
198910	3091	3091
199934	3068	3068
200955	3039	3039
201961	3007	3007
202966	3057	3057
203967	3079	3079
204978	3104	3104
205979	3109	3109
206982	3158	3158
207986	3149	3149
208987	3126	3126
209999	3067	3067
211001	3097	3097
212003	3118	3118
213015	3140	3140
214021	3131	3131
215024	3081	3081
216027	3068	3068
217037	3066	3066
218040	3106	3106
219052	3146	3146
220076	3160	3160
221078	3137	3137
222103	3092	3092
223126	3084	3084
224129	3054	3054
225157	3044	3044
226177	3037	3037
227179	3053	3053
228180	3062	3062
229181	3084	3084
230192	3108	3108
231201	3125	3125
232211	3120	3120
233221	3127	3127
234223	3133	3133
235245	3160	3160
236246	3167	3167
237249	3166	3166
238261	3146	3146
239270	3150	3150
240271	3146	3146
241273	3139	3139
242282	3124	3124
243283	3097	3097
244285	3068	3068
245289	3055	3055
246290	3065	3065
247296	3088	3088
248305	3110	3110
249310	3117	3117
250313	3105	3105
251316	3108	3108
252321	3119	3119
253322	3129	3129
254324	3125	3125
255326	3105	3105
256329	3081	3081
257340	3061	3061
258341	3044	3044
259347	3027	3027
260378	3040	3040
261389	3055	3055
262398	3063	3063
263429	3090	3090
264439	3124	3124
265448	3179	3179
266450	3195	3195
267461	3183	3183
268464	3135	3135
269464	3100	3100
270473	3102	3102
271484	3107	3107
272485	3129	3129
273487	3139	3139
274503	3167	3167
275506	3171	3171
276512	3151	3151
277514	3117	3117
278519	3100	3100
279520	3128	3128
280521	3112	3112
281524	3093	3093
282559	3057	3057
283564	3075	3075
284565	3110	3110
285592	3142	3142
286594	3140	3140
287598	3125	3125
288598	3095	3095
289598	3082	3082
290604	3063	3063
291615	3071	3071
292617	3076	3076
293622	3079	3079
294639	3075	3075
295655	3082	3082
296657	3052	3052
297657	3029	3029
298661	3022	3022
299670	3061	3061
300675	3077	3077
301680	3095	3095
302682	3076	3076
303699	3092	3092
304701	3126	3126
305702	3101	3101
306702	3125	3125
307710	3139	3139
308711	3192	3192
309715	3181	3181
310734	3166	3166
311735	3158	3158
312736	3198	3198
313737	3211	3211
314737	3233	3233
315748	3154	3154
316769	3105	3105
317787	3110	3110
318798	3121	3121
319833	3139	3139
320838	3150	3150
321846	3146	3146
322850	3128	3128
323852	3149	3149
324857	3130	3130
325860	3125	3125
326865	3137	3137
327868	3124	3124
328869	3098	3098
329895	3086	3086
330896	3078	3078
331898	3078	3078
332902	3078	3078
333903	3060	3060
334904	3075	3075
335905	3095	3095
336907	3128	3128
337921	3144	3144
338938	3143	3143
339942	3123	3123
340944	3100	3100
341949	3110	3110
342950	3156	3156
343951	3125	3125
344953	3114	3114
345959	3127	3127
346973	3116	3116
347975	3135	3135
348987	3145	3145
349988	3149	3149
351008	3147	3147
352038	3133	3133
353039	3118	3118
354059	3079	3079
355088	3054	3054
356089	3017	3017
357103	3024	3024
358103	3043	3043
359103	3057	3057
360109	3069	3069
361146	3089	3089
362149	3094	3094
363151	3118	3118
364196	3102	3102
365200	3081	3081
366210	3048	3048
367247	3060	3060
368249	3042	3042
369261	3050	3050
370261	3059	3059
371263	3096	3096
372275	3107	3107
373284	3110	3110
374285	3132	3132
375325	3128	3128
376335	3167	3167
377335	3164	3164
378376	3142	3142
379385	3167	3167
380386	3138	3138
381426	3149	3149
382436	3131	3131
383437	3118	3118
384438	3086	3086
385439	3095	3095
386441	3053	3053
387445	3070	3070
388470	3078	3078
389472	3116	3116
390473	3111	3111
391475	3125	3125
392480	3134	3134
393488	3121	3121
394493	3109	3109
395497	3113	3113
396498	3086	3086
397504	3089	3089
398521	3087	3087
399523	3084	3084
400530	3078	3078
401540	3099	3099
402542	3135	3135
403543	3183	3183
404553	3208	3208
405554	3209	3209
406558	3174	3174
407561	3200	3200
408564	3241	3241
409575	3209	3209
410579	3198	3198
411583	3146	3146
412587	3105	3105
413592	3146	3146
414623	3179	3179
415625	3176	3176
416642	3181	3181
417674	3173	3173
418675	3171	3171
419693	3149	3149
420725	3114	3114
421727	3087	3087
422744	3085	3085
423776	3075	3075
424777	3054	3054
425788	3045	3045
426826	3067	3067
427827	3075	3075
428839	3097	3097
429877	3110	3110
430878	3114	3114
431878	3109	3109
432927	3103	3103
433929	3077	3077
434931	3061	3061
435978	3029	3029
