SimulationTime(us)	ReponseTime(us)	EndToEndDelay(us)
1005	578	578
2011	1526	1526
3056	2550	2550
4102	3595	3595
5147	4641	4641
6193	5686	5686
7238	6732	6732
8284	7778	7778
9330	8823	8823
10375	9869	9869
11421	10914	10914
12466	11960	11960
13512	13006	13006
14558	14051	14051
15603	15097	15097
16649	16142	16142
17694	17188	17188
18740	18233	18233
19785	19279	19279
20831	20325	20325
21877	21370	21370
22922	22234	22240
23968	22305	22305
25013	22305	22305
26059	22305	22305
27105	22305	22305
28150	22305	22305
29196	22305	22305
30241	22305	22305
31287	22305	22305
32332	22305	22305
33378	22305	22305
34424	22305	22305
35469	22305	22305
36515	22305	22305
37560	22305	22305
38606	22305	22305
39652	22305	22305
40697	22305	22305
41743	22305	22305
42788	22305	22305
43834	22305	22305
44879	22305	22305
45925	22305	22305
46971	22305	22305
48016	22305	22305
49062	22305	22305
50107	22305	22305
51153	22305	22305
52199	22305	22305
53244	22305	22305
54290	22305	22305
55335	22305	22305
56381	22305	22305
57427	22305	22305
58472	22305	22305
59518	22305	22305
60563	22305	22305
61609	22305	22305
62654	22305	22305
63700	22305	22305
64746	22305	22305
65791	22305	22305
66837	22305	22305
67882	22305	22305
68928	22305	22305
69974	22305	22305
71019	22305	22305
72065	22305	22305
73110	22305	22305
74156	22305	22305
75201	22305	22305
76247	22305	22305
77293	22305	22305
78338	22305	22305
79384	22305	22305
80429	22305	22305
81475	22305	22305
82521	22305	22305
83566	22305	22305
84612	22305	22305
85657	22305	22305
86703	22305	22305
87748	22305	22305
88794	22305	22305
89840	22305	22305
90885	22305	22305
91931	22305	22305
92976	22305	22305
94022	22305	22305
95068	22305	22305
96113	22305	22305
97159	22305	22305
98204	22305	22305
99250	22305	22305
100295	22305	22305
101341	22305	22305
102387	22305	22305
103432	22305	22305
104478	22305	22305
105523	22305	22305
106569	22305	22305
107615	22305	22305
108660	22305	22305
109706	22305	22305
110751	22305	22305
111797	22305	22305
112842	22305	22305
113888	22305	22305
114934	22305	22305
115979	22305	22305
117025	22305	22305
118070	22305	22305
119116	22305	22305
120162	22305	22305
121207	22305	22305
122253	22305	22305
123298	22305	22305
124344	22305	22305
125389	22305	22305
126435	22305	22305
127481	22305	22305
128526	22305	22305
129572	22305	22305
130617	22305	22305
131663	22305	22305
132709	22305	22305
133754	22305	22305
134800	22305	22305
135845	22305	22305
136891	22305	22305
137936	22305	22305
138982	22305	22305
140028	22305	22305
141073	22305	22305
142119	22305	22305
143164	22305	22305
144210	22305	22305
145256	22305	22305
