SimulationTime(us)	ReponseTime(us)	EndToEndDelay(us)
383158	3101	3101
384172	3046	3046
385181	3050	3050
386208	3068	3068
387236	3096	3096
388258	3081	3081
389259	3052	3052
390261	3036	3036
391270	3036	3036
392309	3035	3035
393311	3011	3011
394320	3014	3014
395360	3039	3039
396362	3113	3113
397384	3205	3205
398411	3205	3205
399413	3118	3118
400434	3008	3008
401461	3032	3032
402463	3138	3138
403485	3168	3168
404512	3167	3167
405514	3091	3091
406535	3052	3052
407562	3043	3043
408564	3063	3063
409586	3049	3049
410613	3042	3042
411615	3010	3010
412637	3067	3067
413664	3084	3084
414666	3122	3122
415687	3068	3068
416714	3070	3070
417716	3043	3043
418738	3058	3058
419765	3057	3057
420767	3072	3072
421788	3068	3068
422815	3056	3056
423825	3069	3069
424839	3030	3030
425866	3048	3048
426867	3108	3108
427890	3150	3150
428917	3177	3177
429918	3159	3159
430940	3136	3136
431967	3144	3144
432968	3122	3122
433991	3121	3121
435018	3138	3138
436019	3123	3123
437054	3161	3161
438068	3189	3189
439069	3266	3266
440105	3156	3156
441132	3155	3155
442133	3234	3234
443156	3225	3225
444182	3253	3253
445184	3204	3204
446206	3135	3135
447246	3069	3069
448247	3050	3050
449257	3043	3043
450296	3008	3008
451298	3017	3017
452307	3018	3018
453347	3067	3067
454347	3022	3022
455358	3034	3034
456397	3031	3031
457399	3053	3053
458409	3038	3038
459448	3025	3025
460449	3057	3057
461459	3076	3076
462498	3120	3120
463499	3128	3128
464510	3102	3102
465549	3092	3092
466549	3015	3015
467560	2998	2998
468600	2983	2983
469600	3093	3093
470611	3089	3089
471650	3083	3083
472650	2996	2996
473662	3011	3011
474701	3024	3024
475711	3036	3036
476725	3022	3022
477751	2985	2985
478762	3036	3036
479779	3052	3052
480802	3023	3023
481816	3056	3056
482829	3124	3124
483853	3169	3169
484867	3195	3195
485880	3100	3100
486903	3092	3092
487917	3179	3179
488930	3163	3163
489954	3212	3212
490968	3224	3224
491981	3160	3160
493004	3181	3181
494019	3229	3229
495044	3154	3154
496213	3159	3159
497213	3158	3158
498501	3138	3138
499501	3207	3207
500789	3144	3144
501789	3026	3026
503077	3031	3031
504077	3066	3066
505365	3049	3049
506365	3041	3041
507653	3042	3042
508653	3132	3132
509941	3143	3143
510941	3150	3150
512229	3076	3076
513243	3095	3095
514517	3165	3165
515531	3187	3187
516805	3075	3075
517819	3081	3081
519093	3134	3134
520107	3100	3100
521381	3061	3061
522395	3085	3085
523669	3071	3071
524683	3086	3086
525957	3029	3029
526971	2963	2963
528244	2970	2970
529259	3037	3037
530532	3105	3105
531547	3107	3107
532820	3080	3080
533834	3049	3049
535108	2889	2889
536109	2829	2829
537396	2828	2828
538397	2828	2828
539684	2935	2935
540698	3061	3061
541972	3075	3075
542986	2982	2982
544260	3021	3021
545274	3063	3063
546275	3056	3056
547311	2985	2985
548325	2972	2972
549325	3010	3010
550374	3026	3026
551375	3016	3016
552376	3070	3070
553425	3103	3103
554426	3264	3264
555438	3221	3221
556476	3146	3146
557477	3068	3068
558501	3114	3114
559539	3176	3176
560540	3076	3076
561552	3050	3050
