SimulationTime(us)	ReponseTime(us)	EndToEndDelay(us)
938520	7	7
939599	8	8
940831	7	7
941895	60	60
942904	192	192
943925	119	119
944937	315	315
945942	312	312
946999	136	136
948045	353	353
949046	519	519
950057	429	429
951088	250	250
952099	307	307
953133	301	301
954139	458	458
955183	278	278
956183	423	423
957193	250	250
958201	425	425
959262	377	377
960280	496	496
961284	373	373
962307	303	303
963339	465	465
964354	261	261
965371	339	339
966372	332	332
967383	331	331
968408	525	525
969447	524	524
970459	294	294
971475	304	304
972492	377	377
973526	416	416
974548	271	271
975602	485	485
976605	347	347
977614	399	399
978622	365	365
979626	366	366
980631	351	351
981634	380	380
982660	390	390
983686	401	401
984765	506	506
985793	411	411
986801	132	132
987863	463	463
988881	408	408
989884	406	406
990896	449	449
991906	262	262
992909	474	474
993951	578	578
994984	322	322
996095	332	332
997128	288	288
998145	342	342
999152	366	366
1000184	420	420
1001185	422	422
1002256	283	283
1003260	452	452
1004279	338	338
1005331	375	375
1006360	323	323
1007379	378	378
1008411	459	459
1009418	215	215
1010456	393	393
1011456	412	412
1012470	489	489
1013484	296	296
1014486	371	371
1015491	567	567
1016499	411	411
1017513	347	347
1018580	415	415
1019580	567	567
1020617	303	303
1021640	451	451
1022644	464	464
1023646	381	381
1024662	269	269
1025667	320	320
1026678	430	430
1027768	407	407
1028794	403	403
1029795	372	372
1030797	294	294
1031814	496	496
1032814	340	340
1033829	416	416
1034842	494	494
1035877	485	485
1036883	312	312
1037925	392	392
1038928	456	456
1039934	359	359
1040975	390	390
1041999	348	348
1043008	496	496
1044027	589	589
1045058	331	331
1046064	336	336
1047073	409	409
1048081	392	392
1049088	374	374
1050096	639	639
1051126	872	872
1052145	701	701
1053162	518	518
1054163	384	384
1055225	286	286
1056249	559	559
1057264	570	570
1058271	419	419
1059288	529	529
1060306	682	682
1061333	800	800
1062335	861	861
1063355	795	795
1064370	891	891
1065375	737	737
1066394	915	915
1067405	970	970
1068455	1126	1126
1069473	1126	1126
1070488	1126	1126
1071497	1265	1265
1072499	1145	1145
1073509	975	975
1074520	1456	1456
1075533	1528	1528
1076573	2826	2826
1077609	2910	2910
