SimulationTime(us)	ReponseTime(us)	EndToEndDelay(us)
938520	7	7
939599	8	8
940831	7	7
942097	102	102
943104	551	551
944124	815	815
945128	812	812
946183	939	939
947220	1262	1262
948224	671	671
949230	1590	1590
950304	808	808
951336	1236	1236
952338	1033	1033
953362	1229	1229
954413	1010	1010
955430	1995	1995
956438	1002	1002
957480	906	906
958484	1118	1118
959559	1156	1156
960610	2019	2019
961684	735	735
962758	1184	1184
963766	841	841
964772	2701	2701
965810	1917	1917
966834	1831	1831
967902	1238	1238
968914	1390	1390
969969	1687	1687
971016	2013	2013
972056	2734	2734
973058	1426	1426
974123	2537	2537
975132	10453	10453
976174	18056	18056
977247	15648	15648
978329	16476	16476
979330	16678	16678
980340	16363	16363
981384	12527	12527
982404	18262	18262
983419	11062	11062
984437	21114	21114
985442	14489	14489
986494	14633	14633
987517	20688	20688
988562	14318	14318
989579	23343	23343
990625	20071	20071
991652	22095	22095
992670	26405	26405
993816	27196	27196
994846	30635	30635
995925	30114	30114
996948	22746	22746
997965	26724	26724
999005	24583	24583
1000016	26497	26497
1001094	32972	32972
1002197	36770	36770
1003251	31464	31464
1004267	27030	27030
1005281	34973	34973
1006378	33913	33913
1007604	39152	39152
1008956	44710	44710
1010044	40193	40193
1011062	40942	40942
1012103	37600	37600
1013123	37421	37421
1014163	40078	40078
1015169	39186	39186
1016183	43799	43799
1017276	39521	39521
1018401	46734	46734
1019521	47000	47000
1020582	50704	50704
1021602	46766	46766
1022725	41841	41841
1023732	41332	41332
1025084	60483	60483
1026371	67158	67158
1027384	61747	61872
1028442	67923	67923
1029515	59837	60201
1030552	69694	69694
1031561	63555	64117
1032797	64090	64843
1033828	64925	65721
1034832	63263	64618
1035861	53555	56568
1036965	48907	53368
1038022	49060	54553
1039069	52270	57926
1040084	52076	58331
1041369	60289	64821
1042541	56341	62291
1043594	67698	71072
1044630	56186	63196
1045633	50039	59612
1046685	50474	60628
1047721	62808	69570
1048766	66703	72823
1050003	74414	78331
1051032	60524	70238
1052114	67929	75401
1053218	60922	71841
1054274	59533	71630
1055333	48548	66013
1056338	54004	69800
1057347	49495	67947
1058523	47118	67152
1059620	60473	75312
1060630	59570	75527
1061662	64949	79022
1062845	73386	83910
1063923	64132	79656
1064990	62756	79263
1066008	58986	77808
1067334	55434	76429
1068482	65040	82195
1069523	73050	86780
1070565	68057	85210
1071608	81170	91967
1072657	65377	85578
1073704	76889	91311
1074938	80598	93649
1075969	59897	85730
1076989	62331	87395
1078007	56806	85676
1079086	51236	83956
1080170	74202	93860
1081209	78463	96211
1082218	70443	93683
1083248	75603	96597
1084287	55966	89980
1085408	52229	89456
1086415	68458	96089
1087416	58000	92774
1088532	60432	94335
1089657	71228	98958
1091106	83189	103798
1092133	77725	102765
1093146	65381	99253
1094178	61425	98665
1095190	46147	94316
1096338	56296	98413
1097397	55019	98615
1098739	71413	104594
1099779	71264	105301
1100794	81031	109213
1101930	74248	107803
1102998	77802	109719
1104036	67780	107452
1105064	68235	108311
1106075	58501	105844
1107177	87869	115334
1108304	78311	113412
1109318	75346	113413
1110368	71722	113245
1111534	65642	112346
1112576	61108	111898
1113588	65685	114002
1114620	57899	112509
1115677	58726	113327
1116721	65353	115858
1117983	81192	120974
1119131	114411	130839
1120470	112232	130952
1121481	91300	126118
1122488	98138	128570
1123564	78346	124311
1124611	80706	125556
1125778	100379	131303
1126804	70583	124593
1127804	98678	132416
1128997	108537	134877
1130047	51711	122088
1131097	62746	125651
1132114	74810	129246
1133143	59277	126254
1134190	77959	131360
1135208	65450	129068
1136266	55357	127352
1137318	57039	128190
1138484	87202	136272
1139565	95507	139305
1140589	133156	149409
1141801	136218	150979
1142809	109621	145401
1143892	115818	147834
1145032	92249	142865
1146065	75945	139724
1147101	74422	140066
1148141	73085	140510
1149143	49559	135451
1150193	60020	138629
1151217	70786	142093
1152329	96832	149067
1153574	58012	140401
1154818	86374	148179
1155982	82140	148112
1157023	88193	150303
1158224	92691	152171
1159387	110857	157531
1160564	107536	157759
1161621	89085	154184
1162735	122887	163529
1163846	74615	152681
1164894	75313	153611
1165916	66238	152139
1166964	63351	152051
1167995	74708	155576
1169015	67806	154838
1170138	79545	158398
1171153	39605	149931
1172344	89976	162736
1173349	59273	156148
1174384	78270	161282
1175387	112679	170263
1176405	97639	167379
1177414	79452	163867
