SimulationTime(us)	ReponseTime(us)	EndToEndDelay(us)
1056	611	611
2146	1615	1615
3236	2706	2706
4327	3796	3796
5417	4886	4886
6507	5976	5976
7597	7067	7067
8688	8157	8157
9778	8729	8739
10868	8722	8722
11958	8722	8722
13049	8722	8722
14139	8722	8722
15229	8722	8722
16320	8722	8722
17410	8722	8722
18500	8722	8722
19590	8722	8722
20681	8722	8722
21771	8722	8722
22861	8722	8722
23951	8722	8722
25042	8722	8722
26132	8722	8722
27222	8722	8722
28313	8722	8722
29403	8722	8722
30493	8722	8722
31583	8722	8722
32674	8722	8722
33764	8722	8722
34854	8722	8722
35944	8722	8722
37035	8722	8722
38125	8722	8722
39215	8722	8722
40306	8722	8722
41396	8722	8722
42486	8722	8722
43576	8722	8722
44667	8722	8722
45757	8722	8722
46847	8722	8722
47937	8722	8722
49028	8722	8722
50118	8722	8722
51208	8722	8722
52299	8722	8722
53389	8722	8722
54479	8722	8722
55569	8722	8722
56660	8722	8722
57750	8722	8722
58840	8722	8722
59930	8722	8722
61021	8722	8722
62111	8722	8722
63201	8722	8722
64292	8722	8722
65382	8722	8722
66472	8722	8722
67562	8722	8722
68653	8722	8722
69743	8722	8722
70833	8722	8722
71923	8722	8722
73014	8722	8722
74104	8722	8722
75194	8722	8722
76285	8722	8722
77375	8722	8722
78465	8722	8722
79555	8722	8722
80646	8722	8722
81736	8722	8722
82826	8722	8722
83916	8722	8722
85007	8722	8722
86097	8722	8722
87187	8722	8722
88277	8722	8722
89368	8722	8722
90458	8722	8722
91548	8722	8722
92639	8722	8722
93729	8722	8722
94819	8722	8722
95909	8722	8722
97000	8722	8722
98090	8722	8722
99180	8722	8722
100270	8722	8722
101361	8722	8722
102451	8722	8722
103541	8722	8722
104632	8722	8722
105722	8722	8722
106812	8722	8722
107902	8722	8722
108993	8722	8722
110083	8722	8722
111173	8722	8722
112263	8722	8722
113354	8722	8722
114444	8722	8722
115534	8722	8722
116625	8722	8722
117715	8722	8722
118805	8722	8722
119895	8722	8722
120986	8722	8722
122076	8722	8722
123166	8722	8722
124256	8722	8722
125347	8722	8722
126437	8722	8722
127527	8722	8722
128618	8722	8722
129708	8722	8722
130798	8722	8722
131888	8722	8722
132979	8722	8722
134069	8722	8722
135159	8722	8722
136249	8722	8722
137340	8722	8722
138430	8722	8722
139520	8722	8722
140611	8722	8722
141701	8722	8722
142791	8722	8722
143881	8722	8722
144972	8722	8722
146062	8722	8722
147152	8722	8722
148242	8722	8722
149333	8722	8722
150423	8722	8722
151513	8722	8722
152604	8722	8722
153694	8722	8722
154784	8722	8722
155874	8722	8722
156965	8722	8722
158055	8722	8722
159145	8722	8722
160235	8722	8722
161326	8722	8722
162416	8722	8722
163506	8722	8722
164597	8722	8722
165687	8722	8722
166777	8722	8722
167867	8722	8722
168958	8722	8722
170048	8722	8722
171138	8722	8722
172228	8722	8722
173319	8722	8722
174409	8722	8722
175499	8722	8722
176590	8722	8722
177680	8722	8722
178770	8722	8722
179860	8722	8722
180951	8722	8722
182041	8722	8722
183131	8722	8722
184221	8722	8722
185312	8722	8722
186402	8722	8722
187492	8722	8722
188583	8722	8722
189673	8722	8722
190763	8722	8722
191853	8722	8722
192944	8722	8722
194034	8722	8722
195124	8722	8722
196214	8722	8722
197305	8722	8722
198395	8722	8722
199485	8722	8722
200576	8722	8722
201666	8722	8722
202756	8722	8722
203846	8722	8722
204937	8722	8722
206027	8722	8722
207117	8722	8722
208207	8722	8722
209298	8722	8722
210388	8722	8722
211478	8722	8722
212569	8722	8722
213659	8722	8722
214749	8722	8722
215839	8722	8722
216930	8722	8722
218020	8722	8722
219110	8722	8722
220200	8722	8722
221291	8722	8722
222381	8722	8722
223471	8722	8722
224561	8722	8722
225652	8722	8722
226742	8722	8722
227832	8722	8722
228923	8722	8722
230013	8722	8722
231103	8722	8722
232193	8722	8722
233284	8722	8722
234374	8722	8722
235464	8722	8722
236554	8722	8722
237645	8722	8722
238735	8722	8722
239825	8722	8722
240916	8722	8722
242006	8722	8722
243096	8722	8722
244186	8722	8722
245277	8722	8722
