SimulationTime(us)	ReponseTime(us)	EndToEndDelay(us)
938520	7	7
939599	8	8
940831	7	7
941895	30	30
942897	162	162
943925	78	78
944934	195	195
945937	196	196
946999	117	117
948000	286	286
949090	275	275
950112	117	117
951119	55	55
952126	264	264
953140	280	280
954145	347	347
955183	133	133
956183	201	201
957184	124	124
958201	336	336
959203	236	236
960212	248	248
961216	185	185
962224	210	210
963281	354	354
964298	155	155
965308	238	238
966316	298	298
967355	249	249
968399	360	360
969402	306	306
970413	95	95
971421	172	172
972437	195	195
973458	228	228
974462	214	214
975501	373	373
976521	156	156
977532	200	200
978532	141	141
979535	235	235
980540	187	187
981547	263	263
982572	281	281
983582	232	232
984634	309	309
985634	271	271
986656	55	55
987673	306	306
988681	291	291
989706	171	171
990785	269	269
991806	140	140
992822	296	296
993836	268	268
994846	133	133
995858	224	224
996880	181	181
997893	187	187
998896	256	256
999906	197	197
1000921	359	359
1001945	175	175
1002954	284	284
1003968	126	126
1004994	176	176
1005999	223	223
1007007	195	195
1008036	236	236
1009050	121	121
1010051	202	202
1011059	397	397
1012064	301	301
1013081	293	293
1014099	90	90
1015117	346	346
1016192	160	160
1017223	291	291
1018246	175	175
1019266	346	346
1020287	153	153
1021300	280	280
1022386	140	140
1023446	270	270
1024480	118	118
1025482	229	229
1026483	261	261
1027491	270	270
1028502	165	165
1029535	248	248
1030539	120	120
1031543	265	265
1032548	256	256
1033571	218	218
1034596	369	369
1035635	314	314
1036663	114	114
1037716	204	204
1038717	368	368
1039719	227	227
1040719	290	290
1041732	263	263
1042746	192	192
1043751	297	297
1044767	168	168
1045800	209	209
1046813	172	172
1047824	305	305
1048874	123	123
1049880	268	268
1050883	393	393
1051886	190	190
1052898	251	251
1053914	139	139
1054921	185	185
1055926	231	231
1056946	279	279
1057988	288	288
1059021	205	205
1060025	263	263
1061031	289	289
1062064	234	234
1063065	349	349
1064067	270	270
1065084	170	170
1066085	262	262
1067092	305	305
1068111	299	299
1069131	327	327
1070133	268	268
1071167	158	158
1072226	222	222
1073262	306	306
1074274	253	253
1075337	234	234
