SimulationTime(us)	ReponseTime(us)	EndToEndDelay(us)
1026	386	386
2034	1491	1491
3041	2087	2087
4047	2193	2193
5048	2189	2189
6067	1875	1875
7075	1562	1562
8076	1093	1093
9077	1370	1370
10077	1816	1816
11086	2070	2070
12087	3445	3445
13125	2841	2841
14138	4340	4340
15164	4638	4638
16176	6051	6051
17227	5881	5881
18252	4564	4564
19281	4451	4451
20306	6686	6686
21328	6455	6455
22332	8622	8622
23372	6167	6167
24397	6274	6274
25404	6884	6884
26410	6176	6176
27420	7996	7996
28426	5112	5112
29445	3918	3918
30475	6864	6864
31495	6007	6007
32521	7891	7891
33552	9901	9901
34557	7848	7848
35570	7306	7306
36573	9412	9412
37578	9350	9350
38590	8599	8599
39591	8038	8038
40591	7560	7560
41593	8517	8517
42629	7140	7140
43654	9208	9208
44669	7852	7852
45670	7882	7882
46677	8029	8029
47695	8075	8075
48695	9893	9893
49696	9235	9235
50697	10459	10459
51710	8548	8548
52749	8020	8020
53787	8901	8901
54788	7920	7920
55789	7960	7960
56798	6410	6410
57798	8025	8025
58824	9124	9124
59839	9761	9761
60864	10199	10199
61876	10451	10451
62926	8276	8276
63926	10570	10570
64942	10541	10541
65949	8032	8032
66961	6278	6278
67992	9257	9257
69005	10405	10405
70019	6815	6815
71023	7959	7959
72025	12302	12302
73026	7742	7742
74027	9529	9529
75034	7047	7047
76045	10152	10152
77055	5931	5931
78066	7867	7867
79093	8634	8634
80098	9108	9108
81106	9354	9354
82151	9954	9954
83195	9256	9256
84197	9183	9183
85201	8932	8932
86228	8464	8464
87234	10525	10525
88252	7407	7407
89272	8874	8874
90284	9705	9705
91287	11587	11587
92311	10548	10548
93337	8273	8273
94356	8785	8785
95364	8848	8848
96401	6530	6530
97415	8820	8820
98419	9863	9863
99445	7392	7392
100446	6678	6678
101470	6152	6152
102501	8406	8406
103521	8822	8822
104534	7558	7558
105545	7844	7844
106557	9778	9778
107594	8909	8909
108610	8998	8998
109641	8973	8973
110642	10510	10510
111650	9394	9394
112656	8384	8384
113663	9739	9739
114676	6970	6970
115682	8401	8401
116701	9958	9958
117711	10518	10518
118735	9478	9478
119741	11357	11357
120765	7783	7783
121816	13329	13329
122841	14278	14278
123862	8793	8793
124863	11292	11292
125912	11077	11077
126939	9337	9337
128001	10621	10621
129026	8169	8169
130065	8883	8883
131065	12863	12863
132073	9086	9086
133073	8316	8316
134078	9286	9286
135090	11047	11047
136117	7942	7942
137125	10311	10311
138143	8357	8357
139144	10385	10385
140162	8115	8115
141169	9468	9468
142193	8054	8054
143208	7639	7639
144252	8496	8496
145254	10294	10294
146259	8038	8038
147278	11513	11513
148303	9465	9465
149330	9305	9305
150337	9554	9554
151345	11293	11293
152374	9850	9850
153388	8431	8431
154438	10152	10152
155444	8143	8143
156451	9334	9334
157470	12453	12453
158477	8282	8282
159503	10688	10688
160545	8636	8636
161548	10455	10455
162560	9128	9128
163588	9118	9118
164597	10036	10036
165611	10850	10850
166612	8480	8480
167617	9829	9829
168628	8317	8317
169636	7696	7696
170644	8090	8090
171651	7405	7405
172675	10701	10701
173707	10998	10998
174708	8867	8867
175708	7545	7545
176741	9318	9318
177765	8703	8703
178809	10179	10179
179814	11995	11995
180822	10175	10175
181828	11518	11518
182835	11443	11443
183841	7297	7297
184879	9203	9203
185890	11225	11225
186903	11367	11367
187913	9110	9110
188939	10426	10426
189957	9593	9593
190967	10954	10954
191970	8970	8970
192977	11562	11562
193977	11834	11834
194996	9170	9170
195996	10559	10559
197020	6279	6279
198045	8932	8932
199070	10232	10232
200111	11391	11391
201122	10316	10316
202125	8517	8517
203150	7644	7644
204196	10034	10034
205210	11193	11193
206214	11012	11012
207250	10104	10104
208252	8357	8357
209288	10380	10380
210311	8046	8046
211353	9872	9872
212399	8843	8843
213404	9275	9275
214406	9624	9624
215414	7824	7824
216415	7382	7382
217431	9763	9763
218439	8145	8145
219444	7392	7392
220482	9337	9337
221503	7138	7138
222503	11310	11310
223504	8922	8922
224541	10305	10305
225566	8450	8450
226580	12673	12673
227580	8827	8827
228586	14725	14725
229607	10325	10325
230607	10053	10053
231633	12115	12115
232637	11816	11816
233683	11717	11717
234709	12877	12877
235738	7334	7334
236748	6994	6994
237752	9104	9104
238760	8082	8082
239772	9409	9409
240798	8894	8894
241798	8231	8231
242836	8541	8541
243853	9370	9370
244879	9625	9625
245879	10289	10289
246905	11783	11783
247929	10031	10031
248931	7743	7743
249940	8449	8449
250965	10655	10655
251979	10536	10536
252979	9096	9096
253983	9188	9188
254990	9088	9088
256028	10156	10156
257053	7582	7582
258079	11600	11600
259110	10727	10727
260130	9616	9616
261142	8664	8664
262149	8973	8973
263151	11766	11766
264168	9189	9189
265185	9090	9090
266188	12852	12852
267264	8369	8369
268278	9258	9258
269284	10667	10667
270290	10197	10197
271346	9065	9065
272384	8951	8951
273437	9380	9380
274442	8902	8902
275451	7655	7655
276478	10268	10268
277488	9516	9516
278515	11622	11622
279542	7869	7869
280570	10865	10865
281570	11246	11246
282571	10000	10000
283581	12647	12647
284585	10975	10975
285585	8727	8727
286586	7496	7496
287646	10164	10164
288660	9716	9716
289661	9862	9862
290686	9959	9959
291720	8472	8472
292733	12564	12564
293758	8712	8712
294801	7884	7884
295801	11551	11551
296847	10386	10386
297850	8272	8272
298875	9057	9057
299876	11124	11124
300900	11279	11279
301925	7803	7803
302928	8774	8774
303944	9143	9143
304954	11316	11316
305958	10882	10882
306983	8268	8268
308007	9811	9811
309015	6254	6254
310029	6113	6113
311041	7793	7793
312067	10023	10023
313093	8998	8998
314096	10070	10070
315105	7505	7505
316119	9366	9366
317134	9369	9369
318135	7568	7568
319136	9387	9387
320161	7692	7692
321187	9361	9361
322212	8230	8230
323224	10077	10077
324236	7819	7819
325250	6917	6917
326275	10590	10590
327278	9220	9220
328339	9975	9975
329439	8828	8828
330452	15000	15000
331454	10105	10105
332477	9283	9283
333477	9719	9719
334493	7647	7647
335502	7636	7636
336505	6595	6595
337542	9548	9548
338569	11234	11234
339593	8453	8453
340594	8716	8716
341618	9188	9188
342619	7524	7524
343619	12323	12323
344646	10163	10163
345670	10218	10218
346682	8010	8010
347683	9243	9243
348709	9880	9880
349733	8674	8674
350748	9105	9105
351760	12270	12270
352760	9991	9991
353762	10165	10165
354762	8596	8596
355786	10391	10391
356812	9131	9131
357837	8230	8230
358863	6462	6462
359888	9342	9342
360890	10151	10151
361901	8341	8341
362914	9092	9092
363940	8637	8637
364977	9532	9532
365978	11126	11126
366991	11517	11517
367991	9202	9202
369016	10207	10207
370020	12358	12358
371030	7988	7988
372032	9454	9454
373044	12324	12324
374056	9163	9163
375094	9991	9991
376133	11543	11543
377158	12442	12442
378207	10730	10730
379209	9611	9611
380211	10795	10795
381211	11030	11030
382237	8234	8234
383264	8397	8397
384285	8139	8139
385287	9924	9924
386300	11620	11620
387336	8798	8798
388349	10305	10305
389374	8746	8746
390400	8654	8654
391437	8613	8613
392464	10338	10338
393477	10744	10744
394490	11559	11559
395503	10681	10681
396540	12845	12845
397541	11440	11440
398566	9831	9831
399569	8783	8783
400579	10029	10029
401583	8416	8416
402592	11919	11919
403632	10972	10972
404681	10020	10020
405707	10088	10088
406718	8356	8356
407729	8559	8559
408745	9888	9888
409762	8330	8330
410762	12853	12853
411768	9281	9281
412786	8642	8642
413823	10980	10980
414850	11397	11397
415873	10386	10386
416899	9028	9028
417924	8552	8552
418925	9290	9290
419939	9484	9484
420959	9962	9962
422001	10749	10749
423013	8684	8684
424028	8568	8568
425039	8291	8291
426042	9048	9048
427053	10013	10013
428078	9787	9787
429091	12125	12125
430092	8795	8795
431144	9857	9857
