SimulationTime(us)	ReponseTime(us)	EndToEndDelay(us)
1078	499	499
2126	1811	1811
3289	2626	2626
4337	3835	3835
5374	4914	4914
6490	5994	5994
7538	7046	7046
8585	8132	8132
9614	9159	9159
10672	10163	10163
11719	11256	11256
12831	12318	12318
13878	13376	13376
14926	14462	14462
16032	15520	15520
17080	16578	16578
18127	17664	17664
19234	18721	18721
20281	19779	19779
21328	20865	20865
22435	21923	21923
23482	22980	22980
24530	24066	24066
25636	25124	25124
26684	26182	26182
27731	27268	27268
28838	28325	28325
29885	29383	29383
30932	30469	30469
32039	31527	31527
33086	32584	32584
34133	33670	33670
35240	34728	34728
36287	35786	35786
37335	36872	36872
38441	37929	37929
39489	38987	38987
40536	40073	40073
41643	41131	41131
42690	42188	42188
43737	43274	43274
44844	44332	44332
45891	45390	45390
46939	46476	46476
48045	47533	47533
49093	48591	48591
50140	49677	49677
51247	50725	50735
52294	51489	51489
53341	51894	51894
54448	51625	51625
55495	51254	51254
56543	51259	51259
57649	51254	51254
58697	51243	51243
59744	51243	51243
60851	51236	51236
61898	51232	51232
62945	51226	51226
64052	51221	51221
65099	51221	51221
66147	51221	51221
67253	51221	51221
68301	51221	51221
69348	51221	51221
70455	51221	51221
71502	51221	51221
72549	51221	51221
73656	51221	51221
74703	51221	51221
75751	51221	51221
76857	51221	51221
77905	51221	51221
78952	51221	51221
80059	51221	51221
81106	51221	51221
82153	51221	51221
83260	51221	51221
84307	51221	51221
85355	51221	51221
86461	51221	51221
87509	51221	51221
88556	51221	51221
89663	51221	51221
90710	51221	51221
91757	51221	51221
92864	51221	51221
93911	51221	51221
94958	51221	51221
96065	51221	51221
97112	51221	51221
98160	51221	51221
99266	51221	51221
100314	51221	51221
101361	51221	51221
102468	51221	51221
103515	51221	51221
104562	51221	51221
105669	51221	51221
106716	51221	51221
107764	51221	51221
108870	51221	51221
109918	51221	51221
110965	51221	51221
112072	51221	51221
113119	51221	51221
114166	51221	51221
115273	51221	51221
116320	51221	51221
117368	51221	51221
118474	51221	51221
119522	51221	51221
120569	51221	51221
121676	51221	51221
122723	51221	51221
123770	51221	51221
124877	51221	51221
125924	51221	51221
126972	51221	51221
128078	51221	51221
129126	51221	51221
130173	51221	51221
131280	51221	51221
132327	51221	51221
133374	51221	51221
134481	51221	51221
135528	51221	51221
136576	51221	51221
137682	51221	51221
138730	51221	51221
139777	51221	51221
140884	51221	51221
141931	51221	51221
142978	51221	51221
144085	51221	51221
145132	51221	51221
146180	51221	51221
147286	51221	51221
148334	51221	51221
149381	51221	51221
150488	51221	51221
151535	51221	51221
152582	51221	51221
153689	51221	51221
154736	51221	51221
155783	51221	51221
156890	51221	51221
157937	51221	51221
158985	51221	51221
160091	51221	51221
161139	51221	51221
162186	51221	51221
163293	51221	51221
164340	51221	51221
165387	51221	51221
166494	51221	51221
167541	51221	51221
168589	51221	51221
169695	51221	51221
170743	51221	51221
171790	51221	51221
172897	51221	51221
173944	51221	51221
174991	51221	51221
176098	51221	51221
177145	51221	51221
178193	51221	51221
179299	51221	51221
180347	51221	51221
181394	51221	51221
182501	51221	51221
183548	51221	51221
184595	51221	51221
185702	51221	51221
186749	51221	51221
187797	51221	51221
188903	51221	51221
189951	51221	51221
190998	51221	51221
192105	51221	51221
193152	51221	51221
194199	51221	51221
195306	51221	51221
196353	51221	51221
197401	51221	51221
198507	51221	51221
199555	51221	51221
200602	51221	51221
201709	51221	51221
202756	51221	51221
203803	51221	51221
204910	51221	51221
205957	51221	51221
207005	51221	51221
208111	51221	51221
209159	51221	51221
210206	51221	51221
211313	51221	51221
212360	51221	51221
213407	51221	51221
214514	51221	51221
215561	51221	51221
216609	51221	51221
217715	51221	51221
218762	51221	51221
219810	51221	51221
220916	51221	51221
221964	51221	51221
223011	51221	51221
224118	51221	51221
225165	51221	51221
226212	51221	51221
227319	51221	51221
228366	51221	51221
229414	51221	51221
230520	51221	51221
231568	51221	51221
232615	51221	51221
233722	51221	51221
234769	51221	51221
235816	51221	51221
