SimulationTime(us)	ReponseTime(us)	EndToEndDelay(us)
1026	388	388
2578	2015	2015
3600	3315	3315
4913	4382	4382
5915	5527	5527
7168	6678	6678
8220	7761	7761
9569	8953	8953
10621	10162	10162
11970	11354	11354
13022	12563	12563
14371	13755	13755
15423	14964	14964
16772	16156	16156
17824	17365	17365
19173	18557	18557
20225	19766	19766
21574	20958	20958
22626	22167	22167
23975	23359	23359
25027	24568	24568
26376	25760	25760
27428	26969	26969
28777	28161	28161
29829	29370	29370
31178	30562	30562
32230	31771	31771
33579	32963	32963
34631	34172	34172
35980	35364	35364
37032	36573	36573
38381	37765	37765
39433	38974	38974
40782	40166	40166
41834	41375	41375
43183	42567	42567
44235	43776	43776
45584	44968	44968
46636	46177	46177
47985	47369	47369
49037	48578	48578
50386	49770	49770
51438	50979	50979
52787	52171	52171
53839	53380	53380
55188	54572	54572
56240	55781	55781
57589	56973	56973
58641	58182	58182
59990	59374	59374
61042	60583	60583
62391	61775	61775
63443	62984	62984
64792	64176	64176
65844	65385	65385
67193	66577	66577
68245	67786	67786
69594	68978	68978
70646	70187	70187
71995	71379	71379
73047	72588	72588
74396	73780	73780
75448	74989	74989
76797	76181	76181
77849	77390	77390
79198	78582	78582
80250	79791	79791
81599	80983	80983
82651	82192	82192
84000	83384	83384
85052	84593	84593
86401	85785	85785
87453	86994	86994
88802	88186	88186
89854	89395	89395
91203	90587	90587
92255	91796	91796
93604	92988	92988
94656	94197	94197
96005	95389	95389
97057	96598	96598
98406	97790	97790
99458	98999	98999
100806	100191	100191
101859	101400	101400
103207	102469	102486
104260	103259	103259
105608	102850	102850
106661	102519	102519
108009	102505	102505
109062	102445	102445
110410	102442	102442
111463	102442	102442
112811	102442	102442
113864	102442	102442
115212	102442	102442
116265	102442	102442
117613	102442	102442
118666	102442	102442
120014	102442	102442
121067	102442	102442
122415	102442	102442
123468	102442	102442
124816	102442	102442
125869	102442	102442
127217	102442	102442
128270	102442	102442
129618	102442	102442
130671	102442	102442
132019	102442	102442
133072	102442	102442
134420	102442	102442
135473	102442	102442
136821	102442	102442
137874	102442	102442
139222	102442	102442
140275	102442	102442
141623	102442	102442
142676	102442	102442
144024	102442	102442
145077	102442	102442
146425	102442	102442
147478	102442	102442
148826	102442	102442
149879	102442	102442
