SimulationTime(us)	ReponseTime(us)	EndToEndDelay(us)
1553	271	271
3091	1980	1980
4627	3522	3522
6166	5095	5095
7691	6635	6635
9216	8173	8173
10757	9740	9740
12282	11267	11267
13821	12772	12773
15346	14268	14268
16885	15676	15676
18410	17069	17069
19414	17653	17653
20698	17987	17987
21715	18208	18208
22986	18358	18358
23991	18472	18472
25274	18621	18621
26305	18922	18922
27562	18998	18998
28584	19178	19178
29850	19324	19324
30881	19563	19563
32138	19553	19553
33147	19795	19795
34426	19736	19736
35462	19823	19823
36713	20010	20010
37722	20135	20135
39001	20214	20214
40010	20440	20440
41289	20474	20474
42324	20685	20685
43588	20677	20677
44625	20782	20782
45891	20929	20929
46926	21071	21071
48193	21050	21050
49201	21227	21227
50480	21239	21239
51489	21350	21350
52768	21478	21478
53777	21532	21532
55056	21664	21664
56065	21862	21862
57344	21819	21819
58353	21911	21911
59632	22023	22023
60640	22150	22150
61946	22219	22219
63035	22060	22060
64234	21963	21963
65336	22056	22056
66588	22173	22173
67624	22271	22271
68876	22390	22390
69923	22542	22542
71177	22536	22536
72212	22694	22694
73474	22734	22734
74500	22758	22758
75762	22746	22746
76788	22789	22789
78063	22916	22916
79076	22993	22993
80351	23167	23167
81364	23313	23313
82639	23247	23247
83652	23236	23236
84927	23192	23192
85940	23298	23298
87215	23313	23313
88228	23447	23447
89607	23433	23433
90616	23347	23347
91895	23178	23178
92908	23305	23305
94183	23237	23237
95196	23512	23512
96471	23666	23666
97506	23823	23823
98759	23920	23920
99810	24119	24119
101047	24132	24132
102098	24332	24332
103335	24497	24497
104386	24536	24536
105623	24571	24571
106674	24530	24530
107911	24586	24586
108962	24593	24593
110199	24633	24633
111286	24758	24758
112500	24838	24838
113574	24940	24940
114788	25022	25022
115861	25190	25190
117076	25396	25396
118149	25545	25545
119364	25717	25717
120437	25780	25780
121651	25676	25676
122725	25542	25542
123939	25432	25432
125013	25531	25531
126227	25416	25416
127301	25386	25386
128515	25183	25183
129589	25131	25131
130803	24957	24957
131877	25036	25036
133091	25026	25026
134165	25162	25162
135379	25181	25181
136453	25241	25241
137667	25289	25289
138741	25273	25273
139955	25266	25266
141029	25232	25232
142243	25116	25116
143317	24933	24933
144531	24667	24667
145605	24552	24552
146819	24591	24591
147893	24658	24658
149107	24741	24741
150108	24894	24894
151395	25096	25096
152396	25163	25163
153683	25210	25210
154757	25254	25254
155971	25508	25508
157045	25639	25639
158259	25633	25633
159260	25667	25667
160547	25644	25644
161620	25648	25648
162835	25697	25697
163908	25713	25713
165122	25675	25675
166196	25660	25660
167410	25635	25635
168422	25614	25614
169698	25624	25624
170710	25819	25819
171986	25737	25737
172988	25766	25766
174274	25558	25558
175276	25439	25439
176562	25301	25301
177564	25098	25098
178850	25003	25003
179852	24974	24974
181138	24725	24725
182140	24700	24700
183426	24627	24627
184428	24562	24562
185714	24464	24464
186716	24388	24388
188002	24236	24236
189004	24278	24278
190290	24257	24257
191292	24348	24348
192578	24410	24410
193580	24388	24388
194866	24303	24303
195868	24282	24282
197166	24381	24381
198240	24444	24444
199454	24560	24560
200528	24499	24499
201742	24481	24481
202816	24443	24443
204030	24444	24444
205104	24461	24461
206318	24474	24474
207392	24491	24491
208606	24579	24579
209680	24696	24696
210894	24851	24851
211968	24970	24970
213182	25134	25134
214256	25143	25143
215483	25185	25185
216544	25192	25192
217783	25344	25344
218832	25508	25508
220071	25523	25523
221120	25623	25623
222359	25575	25575
223408	25610	25610
224647	25497	25497
225696	25650	25650
226935	25605	25605
227984	25690	25690
229223	25754	25754
230271	25902	25902
231511	25923	25923
232559	25900	25900
233799	25878	25878
234802	25748	25748
236087	25656	25656
237103	25629	25629
238375	25457	25457
239391	25414	25414
240663	25504	25504
241679	25424	25424
242951	25230	25230
243993	25076	25076
245239	25006	25006
246281	25014	25014
247527	24936	24936
248582	24974	24974
249814	24901	24901
250870	24942	24942
252102	25090	25090
253197	25093	25093
254390	25114	25114
255498	25126	25126
256678	25161	25161
257786	25168	25168
258966	25196	25196
260087	25237	25237
261267	25190	25190
262375	25185	25185
263555	25232	25232
264663	25176	25176
265855	25181	25181
266951	25250	25250
268143	25383	25383
269239	25449	25449
270431	25445	25445
271527	25396	25396
272732	25423	25423
273815	25489	25489
275020	25574	25574
276103	25558	25558
277308	25476	25476
278391	25452	25452
279596	25457	25457
280679	25450	25450
281884	25491	25491
282967	25540	25540
284172	25605	25605
285255	25732	25732
286460	25679	25679
287543	25686	25686
288748	25588	25588
289831	25549	25549
291035	25477	25477
292119	25387	25387
293323	25355	25355
294407	25358	25358
295611	25389	25389
296695	25433	25433
297899	25450	25450
298983	25460	25460
300187	25362	25362
301271	25370	25370
302475	25303	25303
303558	25301	25301
304776	25231	25231
305846	25141	25141
