SimulationTime(us)	ReponseTime(us)	EndToEndDelay(us)
1055	610	610
2145	1614	1614
3236	2187	2197
4326	2180	2180
5416	2180	2180
6506	2180	2180
7597	2180	2180
8687	2180	2180
9777	2180	2180
10867	2180	2180
11958	2180	2180
13048	2180	2180
14138	2180	2180
15229	2180	2180
16319	2180	2180
17409	2180	2180
18499	2180	2180
19590	2180	2180
20680	2180	2180
21770	2180	2180
22860	2180	2180
23951	2180	2180
25041	2180	2180
26131	2180	2180
27221	2180	2180
28312	2180	2180
29402	2180	2180
30492	2180	2180
31583	2180	2180
32673	2180	2180
33763	2180	2180
34853	2180	2180
35944	2180	2180
37034	2180	2180
38124	2180	2180
39214	2180	2180
40305	2180	2180
41395	2180	2180
42485	2180	2180
43576	2180	2180
44666	2180	2180
45756	2180	2180
46846	2180	2180
47937	2180	2180
49027	2180	2180
50117	2180	2180
51207	2180	2180
52298	2180	2180
53388	2180	2180
54478	2180	2180
55569	2180	2180
56659	2180	2180
57749	2180	2180
58839	2180	2180
59930	2180	2180
61020	2180	2180
62110	2180	2180
63200	2180	2180
64291	2180	2180
65381	2180	2180
66471	2180	2180
67562	2180	2180
68652	2180	2180
69742	2180	2180
70832	2180	2180
71923	2180	2180
73013	2180	2180
74103	2180	2180
75193	2180	2180
76284	2180	2180
77374	2180	2180
78464	2180	2180
79555	2180	2180
80645	2180	2180
81735	2180	2180
82825	2180	2180
83916	2180	2180
85006	2180	2180
86096	2180	2180
87186	2180	2180
88277	2180	2180
89367	2180	2180
90457	2180	2180
91548	2180	2180
92638	2180	2180
93728	2180	2180
94818	2180	2180
95909	2180	2180
96999	2180	2180
98089	2180	2180
99179	2180	2180
100270	2180	2180
101360	2180	2180
102450	2180	2180
103541	2180	2180
104631	2180	2180
105721	2180	2180
106811	2180	2180
107902	2180	2180
108992	2180	2180
110082	2180	2180
111172	2180	2180
112263	2180	2180
113353	2180	2180
114443	2180	2180
115534	2180	2180
116624	2180	2180
117714	2180	2180
118804	2180	2180
119895	2180	2180
120985	2180	2180
122075	2180	2180
123165	2180	2180
124256	2180	2180
125346	2180	2180
126436	2180	2180
127527	2180	2180
128617	2180	2180
129707	2180	2180
130797	2180	2180
131888	2180	2180
132978	2180	2180
134068	2180	2180
135158	2180	2180
136249	2180	2180
137339	2180	2180
138429	2180	2180
139520	2180	2180
140610	2180	2180
141700	2180	2180
142790	2180	2180
143881	2180	2180
144971	2180	2180
146061	2180	2180
147151	2180	2180
148242	2180	2180
149332	2180	2180
150422	2180	2180
151513	2180	2180
152603	2180	2180
153693	2180	2180
154783	2180	2180
155874	2180	2180
156964	2180	2180
158054	2180	2180
159144	2180	2180
160235	2180	2180
161325	2180	2180
162415	2180	2180
163505	2180	2180
164596	2180	2180
165686	2180	2180
166776	2180	2180
167867	2180	2180
168957	2180	2180
170047	2180	2180
171137	2180	2180
172228	2180	2180
173318	2180	2180
174408	2180	2180
175498	2180	2180
176589	2180	2180
177679	2180	2180
178769	2180	2180
179860	2180	2180
180950	2180	2180
182040	2180	2180
183130	2180	2180
184221	2180	2180
185311	2180	2180
186401	2180	2180
187491	2180	2180
188582	2180	2180
189672	2180	2180
190762	2180	2180
191853	2180	2180
192943	2180	2180
194033	2180	2180
195123	2180	2180
196214	2180	2180
197304	2180	2180
198394	2180	2180
199484	2180	2180
200575	2180	2180
201665	2180	2180
202755	2180	2180
203846	2180	2180
204936	2180	2180
206026	2180	2180
207116	2180	2180
208207	2180	2180
209297	2180	2180
210387	2180	2180
211477	2180	2180
212568	2180	2180
213658	2180	2180
214748	2180	2180
215839	2180	2180
216929	2180	2180
218019	2180	2180
219109	2180	2180
220200	2180	2180
221290	2180	2180
222380	2180	2180
223470	2180	2180
224561	2180	2180
225651	2180	2180
226741	2180	2180
227832	2180	2180
228922	2180	2180
230012	2180	2180
231102	2180	2180
232193	2180	2180
233283	2180	2180
234373	2180	2180
235463	2180	2180
236554	2180	2180
237644	2180	2180
238734	2180	2180
239825	2180	2180
240915	2180	2180
242005	2180	2180
243095	2180	2180
244186	2180	2180
245276	2180	2180
246366	2180	2180
247456	2180	2180
248547	2180	2180
249637	2180	2180
250727	2180	2180
251818	2180	2180
252908	2180	2180
253998	2180	2180
255088	2180	2180
256179	2180	2180
257269	2180	2180
258359	2180	2180
259449	2180	2180
260540	2180	2180
261630	2180	2180
262720	2180	2180
263811	2180	2180
264901	2180	2180
265991	2180	2180
267081	2180	2180
268172	2180	2180
269262	2180	2180
270352	2180	2180
271442	2180	2180
272533	2180	2180
273623	2180	2180
274713	2180	2180
275804	2180	2180
276894	2180	2180
277984	2180	2180
279074	2180	2180
280165	2180	2180
281255	2180	2180
282345	2180	2180
283435	2180	2180
284526	2180	2180
285616	2180	2180
286706	2180	2180
287797	2180	2180
288887	2180	2180
289977	2180	2180
291067	2180	2180
292158	2180	2180
293248	2180	2180
294338	2180	2180
295428	2180	2180
296519	2180	2180
297609	2180	2180
298699	2180	2180
299789	2180	2180
300880	2180	2180
301970	2180	2180
303060	2180	2180
304151	2180	2180
305241	2180	2180
306331	2180	2180
307421	2180	2180
308512	2180	2180
309602	2180	2180
310692	2180	2180
311782	2180	2180
312873	2180	2180
313963	2180	2180
315053	2180	2180
316144	2180	2180
317234	2180	2180
318324	2180	2180
319414	2180	2180
320505	2180	2180
321595	2180	2180
322685	2180	2180
323775	2180	2180
324866	2180	2180
325956	2180	2180
327046	2180	2180
328137	2180	2180
329227	2180	2180
330317	2180	2180
331407	2180	2180
332498	2180	2180
333588	2180	2180
334678	2180	2180
335768	2180	2180
336859	2180	2180
337949	2180	2180
339039	2180	2180
340130	2180	2180
341220	2180	2180
342310	2180	2180
343400	2180	2180
344491	2180	2180
345581	2180	2180
346671	2180	2180
347761	2180	2180
348852	2180	2180
349942	2180	2180
351032	2180	2180
352123	2180	2180
353213	2180	2180
354303	2180	2180
355393	2180	2180
356484	2180	2180
357574	2180	2180
358664	2180	2180
359754	2180	2180
360845	2180	2180
361935	2180	2180
363025	2180	2180
364116	2180	2180
365206	2180	2180
366296	2180	2180
367386	2180	2180
368477	2180	2180
369567	2180	2180
370657	2180	2180
371747	2180	2180
372838	2180	2180
373928	2180	2180
375018	2180	2180
376109	2180	2180
377199	2180	2180
378289	2180	2180
379379	2180	2180
380470	2180	2180
381560	2180	2180
382650	2180	2180
383740	2180	2180
384831	2180	2180
385921	2180	2180
387011	2180	2180
388102	2180	2180
389192	2180	2180
390282	2180	2180
391372	2180	2180
392463	2180	2180
393553	2180	2180
394643	2180	2180
395733	2180	2180
396824	2180	2180
397914	2180	2180
399004	2180	2180
400095	2180	2180
401185	2180	2180
402275	2180	2180
403365	2180	2180
404456	2180	2180
405546	2180	2180
406636	2180	2180
407726	2180	2180
408817	2180	2180
409907	2180	2180
410997	2180	2180
412088	2180	2180
413178	2180	2180
414268	2180	2180
415358	2180	2180
416449	2180	2180
417539	2180	2180
418629	2180	2180
419719	2180	2180
420810	2180	2180
421900	2180	2180
422990	2180	2180
424081	2180	2180
425171	2180	2180
426261	2180	2180
427351	2180	2180
428442	2180	2180
429532	2180	2180
430622	2180	2180
431712	2180	2180
432803	2180	2180
433893	2180	2180
434983	2180	2180
436073	2180	2180
437164	2180	2180
438254	2180	2180
439344	2180	2180
440435	2180	2180
441525	2180	2180
442615	2180	2180
443705	2180	2180
444796	2180	2180
445886	2180	2180
446976	2180	2180
448066	2180	2180
449157	2180	2180
450247	2180	2180
451337	2180	2180
452428	2180	2180
453518	2180	2180
454608	2180	2180
455698	2180	2180
456789	2180	2180
457879	2180	2180
458969	2180	2180
460059	2180	2180
461150	2180	2180
462240	2180	2180
463330	2180	2180
464421	2180	2180
465511	2180	2180
466601	2180	2180
467691	2180	2180
468782	2180	2180
469872	2180	2180
470962	2180	2180
472052	2180	2180
473143	2180	2180
474233	2180	2180
475323	2180	2180
476414	2180	2180
477504	2180	2180
478594	2180	2180
479684	2180	2180
480775	2180	2180
481865	2180	2180
482955	2180	2180
484045	2180	2180
485136	2180	2180
486226	2180	2180
487316	2180	2180
488407	2180	2180
489497	2180	2180
490587	2180	2180
491677	2180	2180
492768	2180	2180
493858	2180	2180
494948	2180	2180
496038	2180	2180
497129	2180	2180
498219	2180	2180
499309	2180	2180
500400	2180	2180
501490	2180	2180
502580	2180	2180
503670	2180	2180
504761	2180	2180
505851	2180	2180
506941	2180	2180
508031	2180	2180
509122	2180	2180
510212	2180	2180
511302	2180	2180
512393	2180	2180
513483	2180	2180
514573	2180	2180
515663	2180	2180
516754	2180	2180
517844	2180	2180
518934	2180	2180
520024	2180	2180
521115	2180	2180
522205	2180	2180
523295	2180	2180
524386	2180	2180
525476	2180	2180
526566	2180	2180
527656	2180	2180
528747	2180	2180
529837	2180	2180
530927	2180	2180
532017	2180	2180
533108	2180	2180
534198	2180	2180
535288	2180	2180
536379	2180	2180
537469	2180	2180
538559	2180	2180
539649	2180	2180
540740	2180	2180
541830	2180	2180
542920	2180	2180
544010	2180	2180
545101	2180	2180
546191	2180	2180
547281	2180	2180
548372	2180	2180
549462	2180	2180
550552	2180	2180
551642	2180	2180
552733	2180	2180
553823	2180	2180
554913	2180	2180
556003	2180	2180
557094	2180	2180
558184	2180	2180
559274	2180	2180
560365	2180	2180
561455	2180	2180
562545	2180	2180
563635	2180	2180
564726	2180	2180
565816	2180	2180
566906	2180	2180
567996	2180	2180
569087	2180	2180
570177	2180	2180
571267	2180	2180
572357	2180	2180
573448	2180	2180
574538	2180	2180
575628	2180	2180
576719	2180	2180
577809	2180	2180
578899	2180	2180
579989	2180	2180
581080	2180	2180
