SimulationTime(us)	ReponseTime(us)	EndToEndDelay(us)
1698	489	489
3273	2321	2321
4321	3872	3872
5572	5106	5106
6639	6117	6129
7952	7148	7148
8958	6982	6982
10353	6594	6594
11359	6476	6476
12754	6403	6403
13760	6402	6402
15155	6402	6402
16161	6402	6402
17556	6402	6402
18562	6402	6402
19957	6402	6402
20963	6402	6402
22358	6402	6402
23364	6402	6402
24759	6402	6402
25765	6402	6402
27160	6402	6402
28166	6402	6402
29561	6402	6402
30567	6402	6402
31962	6402	6402
32968	6402	6402
34363	6402	6402
35369	6402	6402
36764	6402	6402
37770	6402	6402
39165	6402	6402
40171	6402	6402
41566	6402	6402
42572	6402	6402
43967	6402	6402
44973	6402	6402
46368	6402	6402
47374	6402	6402
48769	6402	6402
49775	6402	6402
51170	6402	6402
52176	6402	6402
53571	6402	6402
54577	6402	6402
55972	6402	6402
56978	6402	6402
58373	6402	6402
59379	6402	6402
60774	6402	6402
61780	6402	6402
63175	6402	6402
64181	6402	6402
65576	6402	6402
66582	6402	6402
67977	6402	6402
68983	6402	6402
70378	6402	6402
71384	6402	6402
72779	6402	6402
73785	6402	6402
75180	6402	6402
76186	6402	6402
77581	6402	6402
78587	6402	6402
79982	6402	6402
80988	6402	6402
82383	6402	6402
83389	6402	6402
84784	6402	6402
85790	6402	6402
87185	6402	6402
88191	6402	6402
89586	6402	6402
90592	6402	6402
91987	6402	6402
92993	6402	6402
94388	6402	6402
95394	6402	6402
96789	6402	6402
97794	6402	6402
99190	6402	6402
100195	6402	6402
101591	6402	6402
102596	6402	6402
103992	6402	6402
104997	6402	6402
106393	6402	6402
107398	6402	6402
108794	6402	6402
109799	6402	6402
111195	6402	6402
112200	6402	6402
113596	6402	6402
114601	6402	6402
115997	6402	6402
117002	6402	6402
118398	6402	6402
119403	6402	6402
120799	6402	6402
121804	6402	6402
123200	6402	6402
124205	6402	6402
125601	6402	6402
126606	6402	6402
128002	6402	6402
129007	6402	6402
130403	6402	6402
131408	6402	6402
132804	6402	6402
133809	6402	6402
135205	6402	6402
136210	6402	6402
137606	6402	6402
138611	6402	6402
140007	6402	6402
141012	6402	6402
142408	6402	6402
143413	6402	6402
144809	6402	6402
145814	6402	6402
147210	6402	6402
148215	6402	6402
149611	6402	6402
150616	6402	6402
152012	6402	6402
153017	6402	6402
154413	6402	6402
155418	6402	6402
156814	6402	6402
157819	6402	6402
159215	6402	6402
160220	6402	6402
161616	6402	6402
162621	6402	6402
164017	6402	6402
165022	6402	6402
166418	6402	6402
167423	6402	6402
168819	6402	6402
169824	6402	6402
171220	6402	6402
172225	6402	6402
173621	6402	6402
174626	6402	6402
176022	6402	6402
177027	6402	6402
178423	6402	6402
179428	6402	6402
180824	6402	6402
181829	6402	6402
183225	6402	6402
184230	6402	6402
185626	6402	6402
186631	6402	6402
188027	6402	6402
189032	6402	6402
190427	6402	6402
191433	6402	6402
192828	6402	6402
193834	6402	6402
195229	6402	6402
196235	6402	6402
197630	6402	6402
198636	6402	6402
200031	6402	6402
201037	6402	6402
202432	6402	6402
203438	6402	6402
204833	6402	6402
205839	6402	6402
207234	6402	6402
208240	6402	6402
209635	6402	6402
210641	6402	6402
212036	6402	6402
213042	6402	6402
214437	6402	6402
215443	6402	6402
216838	6402	6402
217844	6402	6402
219239	6402	6402
220245	6402	6402
221640	6402	6402
222646	6402	6402
224041	6402	6402
225047	6402	6402
226442	6402	6402
227448	6402	6402
228843	6402	6402
229849	6402	6402
231244	6402	6402
232250	6402	6402
233645	6402	6402
234651	6402	6402
236046	6402	6402
237052	6402	6402
238447	6402	6402
239453	6402	6402
240848	6402	6402
241854	6402	6402
243249	6402	6402
244255	6402	6402
245650	6402	6402
246656	6402	6402
248051	6402	6402
249057	6402	6402
250452	6402	6402
251458	6402	6402
252853	6402	6402
253859	6402	6402
255254	6402	6402
256260	6402	6402
257655	6402	6402
258661	6402	6402
260056	6402	6402
261062	6402	6402
262457	6402	6402
263463	6402	6402
264858	6402	6402
265864	6402	6402
267259	6402	6402
268265	6402	6402
269660	6402	6402
270666	6402	6402
272061	6402	6402
273067	6402	6402
274462	6402	6402
275468	6402	6402
276863	6402	6402
277869	6402	6402
279264	6402	6402
280270	6402	6402
281665	6402	6402
282670	6402	6402
284066	6402	6402
285071	6402	6402
286467	6402	6402
287472	6402	6402
288868	6402	6402
289873	6402	6402
291269	6402	6402
292274	6402	6402
293670	6402	6402
294675	6402	6402
296071	6402	6402
297076	6402	6402
298472	6402	6402
299477	6402	6402
300873	6402	6402
301878	6402	6402
303274	6402	6402
304279	6402	6402
305675	6402	6402
306680	6402	6402
308076	6402	6402
309081	6402	6402
310477	6402	6402
311482	6402	6402
312878	6402	6402
313883	6402	6402
315279	6402	6402
316284	6402	6402
317680	6402	6402
318685	6402	6402
320081	6402	6402
321086	6402	6402
322482	6402	6402
323487	6402	6402
324883	6402	6402
325888	6402	6402
327284	6402	6402
328289	6402	6402
329685	6402	6402
330690	6402	6402
332086	6402	6402
333091	6402	6402
334487	6402	6402
335492	6402	6402
336888	6402	6402
337893	6402	6402
339289	6402	6402
340294	6402	6402
341690	6402	6402
342695	6402	6402
344091	6402	6402
345096	6402	6402
346492	6402	6402
347497	6402	6402
348893	6402	6402
349898	6402	6402
351294	6402	6402
352299	6402	6402
353695	6402	6402
354700	6402	6402
356096	6402	6402
357101	6402	6402
358497	6402	6402
359502	6402	6402
360898	6402	6402
361903	6402	6402
363299	6402	6402
364304	6402	6402
365700	6402	6402
366705	6402	6402
368101	6402	6402
369106	6402	6402
370502	6402	6402
371507	6402	6402
372903	6402	6402
373908	6402	6402
375303	6402	6402
376309	6402	6402
377704	6402	6402
378710	6402	6402
380105	6402	6402
381111	6402	6402
382506	6402	6402
383512	6402	6402
384907	6402	6402
385913	6402	6402
387308	6402	6402
388314	6402	6402
389709	6402	6402
390715	6402	6402
392110	6402	6402
393116	6402	6402
394511	6402	6402
395517	6402	6402
396912	6402	6402
397918	6402	6402
399313	6402	6402
400319	6402	6402
401714	6402	6402
402720	6402	6402
404115	6402	6402
405121	6402	6402
406516	6402	6402
407522	6402	6402
408917	6402	6402
409923	6402	6402
411318	6402	6402
412324	6402	6402
413719	6402	6402
