SimulationTime(us)	ReponseTime(us)	EndToEndDelay(us)
1006	452	466
2038	555	555
3088	545	545
4120	541	541
5170	560	560
6260	545	545
7351	545	545
8441	545	545
9531	545	545
10621	545	545
11712	545	545
12802	545	545
13892	545	545
14983	545	545
16073	545	545
17163	545	545
18253	545	545
19344	545	545
20434	545	545
21524	545	545
22614	545	545
23705	545	545
24795	545	545
25885	545	545
26976	545	545
28066	545	545
29156	545	545
30246	545	545
31337	545	545
32427	545	545
33517	545	545
34607	545	545
35698	545	545
36788	545	545
37878	545	545
38969	545	545
40059	545	545
41149	545	545
42239	545	545
43330	545	545
44420	545	545
45510	545	545
46600	545	545
47691	545	545
48781	545	545
49871	545	545
50962	545	545
52052	545	545
53142	545	545
54232	545	545
55323	545	545
56413	545	545
57503	545	545
58593	545	545
59684	545	545
60774	545	545
61864	545	545
62955	545	545
64045	545	545
65135	545	545
66225	545	545
67316	545	545
68406	545	545
69496	545	545
70586	545	545
71677	545	545
72767	545	545
73857	545	545
74948	545	545
76038	545	545
77128	545	545
78218	545	545
79309	545	545
80399	545	545
81489	545	545
82579	545	545
83670	545	545
84760	545	545
85850	545	545
86941	545	545
88031	545	545
89121	545	545
90211	545	545
91302	545	545
92392	545	545
93482	545	545
94572	545	545
95663	545	545
96753	545	545
97843	545	545
98933	545	545
100024	545	545
101114	545	545
102204	545	545
103295	545	545
104385	545	545
105475	545	545
106565	545	545
107656	545	545
108746	545	545
109836	545	545
110926	545	545
112017	545	545
113107	545	545
114197	545	545
115288	545	545
116378	545	545
117468	545	545
118558	545	545
119649	545	545
120739	545	545
121829	545	545
122919	545	545
124010	545	545
125100	545	545
126190	545	545
127281	545	545
128371	545	545
129461	545	545
130551	545	545
131642	545	545
132732	545	545
133822	545	545
134912	545	545
136003	545	545
137093	545	545
138183	545	545
139274	545	545
140364	545	545
141454	545	545
142544	545	545
143635	545	545
144725	545	545
145815	545	545
146905	545	545
147996	545	545
149086	545	545
150176	545	545
151267	545	545
152357	545	545
153447	545	545
154537	545	545
155628	545	545
156718	545	545
157808	545	545
158898	545	545
159989	545	545
161079	545	545
162169	545	545
163260	545	545
164350	545	545
165440	545	545
166530	545	545
167621	545	545
168711	545	545
169801	545	545
170891	545	545
171982	545	545
173072	545	545
174162	545	545
175253	545	545
176343	545	545
177433	545	545
178523	545	545
179614	545	545
180704	545	545
181794	545	545
182884	545	545
183975	545	545
185065	545	545
186155	545	545
187246	545	545
188336	545	545
189426	545	545
190516	545	545
191607	545	545
192697	545	545
193787	545	545
194877	545	545
195968	545	545
197058	545	545
198148	545	545
199239	545	545
200329	545	545
201419	545	545
202509	545	545
203600	545	545
204690	545	545
205780	545	545
206870	545	545
207961	545	545
209051	545	545
210141	545	545
211232	545	545
212322	545	545
213412	545	545
214502	545	545
215593	545	545
216683	545	545
217773	545	545
218863	545	545
219954	545	545
221044	545	545
222134	545	545
223225	545	545
224315	545	545
225405	545	545
226495	545	545
227586	545	545
228676	545	545
229766	545	545
230856	545	545
231947	545	545
233037	545	545
234127	545	545
235217	545	545
236308	545	545
237398	545	545
238488	545	545
239579	545	545
240669	545	545
241759	545	545
242849	545	545
243940	545	545
245030	545	545
246120	545	545
247210	545	545
248301	545	545
249391	545	545
250481	545	545
251572	545	545
252662	545	545
253752	545	545
254842	545	545
255933	545	545
257023	545	545
258113	545	545
259203	545	545
260294	545	545
261384	545	545
262474	545	545
263565	545	545
264655	545	545
265745	545	545
266835	545	545
267926	545	545
269016	545	545
270106	545	545
271196	545	545
272287	545	545
273377	545	545
274467	545	545
275558	545	545
276648	545	545
277738	545	545
278828	545	545
279919	545	545
281009	545	545
282099	545	545
283189	545	545
284280	545	545
285370	545	545
286460	545	545
287551	545	545
288641	545	545
289731	545	545
290821	545	545
291912	545	545
293002	545	545
294092	545	545
295182	545	545
296273	545	545
297363	545	545
298453	545	545
299544	545	545
300634	545	545
301724	545	545
302814	545	545
303905	545	545
304995	545	545
306085	545	545
307175	545	545
308266	545	545
309356	545	545
310446	545	545
311537	545	545
312627	545	545
313717	545	545
314807	545	545
315898	545	545
316988	545	545
318078	545	545
319168	545	545
320259	545	545
321349	545	545
322439	545	545
323530	545	545
324620	545	545
325710	545	545
326800	545	545
327891	545	545
328981	545	545
330071	545	545
331161	545	545
332252	545	545
333342	545	545
334432	545	545
335523	545	545
336613	545	545
337703	545	545
338793	545	545
339884	545	545
340974	545	545
342064	545	545
343154	545	545
344245	545	545
345335	545	545
346425	545	545
347516	545	545
348606	545	545
349696	545	545
350786	545	545
351877	545	545
352967	545	545
354057	545	545
355147	545	545
356238	545	545
357328	545	545
358418	545	545
359509	545	545
360599	545	545
361689	545	545
362779	545	545
363870	545	545
364960	545	545
366050	545	545
367140	545	545
368231	545	545
369321	545	545
370411	545	545
371501	545	545
372592	545	545
373682	545	545
374772	545	545
375863	545	545
376953	545	545
378043	545	545
379133	545	545
380224	545	545
381314	545	545
382404	545	545
383494	545	545
384585	545	545
385675	545	545
386765	545	545
387856	545	545
388946	545	545
390036	545	545
391126	545	545
392217	545	545
393307	545	545
394397	545	545
395487	545	545
396578	545	545
397668	545	545
398758	545	545
399849	545	545
400939	545	545
402029	545	545
403119	545	545
404210	545	545
405300	545	545
406390	545	545
407480	545	545
408571	545	545
409661	545	545
410751	545	545
411842	545	545
412932	545	545
414022	545	545
415112	545	545
416203	545	545
417293	545	545
418383	545	545
419473	545	545
420564	545	545
421654	545	545
422744	545	545
423835	545	545
424925	545	545
426015	545	545
427105	545	545
428196	545	545
429286	545	545
430376	545	545
431466	545	545
432557	545	545
433647	545	545
434737	545	545
435828	545	545
436918	545	545
438008	545	545
439098	545	545
440189	545	545
441279	545	545
442369	545	545
443459	545	545
444550	545	545
445640	545	545
446730	545	545
447821	545	545
448911	545	545
450001	545	545
451091	545	545
452182	545	545
453272	545	545
454362	545	545
455452	545	545
456543	545	545
457633	545	545
458723	545	545
459814	545	545
460904	545	545
461994	545	545
463084	545	545
464175	545	545
465265	545	545
466355	545	545
467445	545	545
468536	545	545
469626	545	545
470716	545	545
471807	545	545
472897	545	545
473987	545	545
475077	545	545
476168	545	545
477258	545	545
478348	545	545
479438	545	545
480529	545	545
481619	545	545
482709	545	545
483800	545	545
484890	545	545
485980	545	545
487070	545	545
488161	545	545
489251	545	545
490341	545	545
491431	545	545
492522	545	545
493612	545	545
494702	545	545
495793	545	545
496883	545	545
497973	545	545
499063	545	545
500154	545	545
501244	545	545
502334	545	545
503424	545	545
504515	545	545
505605	545	545
506695	545	545
507785	545	545
508876	545	545
509966	545	545
511056	545	545
512147	545	545
513237	545	545
514327	545	545
515417	545	545
516508	545	545
517598	545	545
518688	545	545
519778	545	545
520869	545	545
521959	545	545
523049	545	545
524140	545	545
525230	545	545
526320	545	545
527410	545	545
528501	545	545
529591	545	545
530681	545	545
531771	545	545
532862	545	545
533952	545	545
535042	545	545
536133	545	545
537223	545	545
538313	545	545
539403	545	545
540494	545	545
541584	545	545
542674	545	545
543764	545	545
544855	545	545
545945	545	545
547035	545	545
548126	545	545
549216	545	545
550306	545	545
551396	545	545
552487	545	545
553577	545	545
554667	545	545
555757	545	545
556848	545	545
557938	545	545
559028	545	545
560119	545	545
561209	545	545
562299	545	545
563389	545	545
564480	545	545
565570	545	545
566660	545	545
567750	545	545
568841	545	545
569931	545	545
571021	545	545
572112	545	545
573202	545	545
574292	545	545
575382	545	545
576473	545	545
577563	545	545
578653	545	545
579743	545	545
580834	545	545
581924	545	545
583014	545	545
584105	545	545
585195	545	545
586285	545	545
587375	545	545
588466	545	545
589556	545	545
590646	545	545
591736	545	545
592827	545	545
593917	545	545
595007	545	545
596098	545	545
597188	545	545
598278	545	545
599368	545	545
600459	545	545
601549	545	545
602639	545	545
603729	545	545
604820	545	545
605910	545	545
607000	545	545
608091	545	545
609181	545	545
610271	545	545
611361	545	545
612452	545	545
613542	545	545
614632	545	545
615722	545	545
616813	545	545
617903	545	545
618993	545	545
620084	545	545
621174	545	545
622264	545	545
623354	545	545
624445	545	545
625535	545	545
626625	545	545
627715	545	545
628806	545	545
629896	545	545
630986	545	545
632077	545	545
633167	545	545
634257	545	545
635347	545	545
636438	545	545
637528	545	545
638618	545	545
639708	545	545
640799	545	545
641889	545	545
642979	545	545
644069	545	545
645160	545	545
646250	545	545
647340	545	545
648431	545	545
649521	545	545
650611	545	545
651701	545	545
652792	545	545
653882	545	545
654972	545	545
656062	545	545
657153	545	545
658243	545	545
659333	545	545
660424	545	545
661514	545	545
662604	545	545
663694	545	545
664785	545	545
665875	545	545
666965	545	545
668055	545	545
669146	545	545
670236	545	545
671326	545	545
672417	545	545
673507	545	545
674597	545	545
675687	545	545
676778	545	545
677868	545	545
678958	545	545
680048	545	545
681139	545	545
682229	545	545
683319	545	545
684410	545	545
685500	545	545
686590	545	545
687680	545	545
688771	545	545
689861	545	545
690951	545	545
692041	545	545
693132	545	545
694222	545	545
695312	545	545
696403	545	545
697493	545	545
698583	545	545
699673	545	545
700764	545	545
701854	545	545
702944	545	545
704034	545	545
705125	545	545
706215	545	545
707305	545	545
708396	545	545
709486	545	545
710576	545	545
711666	545	545
712757	545	545
713847	545	545
714937	545	545
716027	545	545
717118	545	545
718208	545	545
719298	545	545
720389	545	545
721479	545	545
722569	545	545
723659	545	545
724750	545	545
725840	545	545
726930	545	545
728020	545	545
729111	545	545
730201	545	545
731291	545	545
732382	545	545
733472	545	545
734562	545	545
735652	545	545
736743	545	545
737833	545	545
738923	545	545
740013	545	545
741104	545	545
742194	545	545
743284	545	545
744375	545	545
745465	545	545
746555	545	545
747645	545	545
748736	545	545
749826	545	545
750916	545	545
752006	545	545
753097	545	545
754187	545	545
755277	545	545
756368	545	545
757458	545	545
758548	545	545
759638	545	545
760729	545	545
761819	545	545
762909	545	545
763999	545	545
765090	545	545
766180	545	545
767270	545	545
768361	545	545
769451	545	545
770541	545	545
771631	545	545
772722	545	545
773812	545	545
774902	545	545
775992	545	545
777083	545	545
778173	545	545
779263	545	545
780353	545	545
781444	545	545
782534	545	545
783624	545	545
784715	545	545
785805	545	545
786895	545	545
787985	545	545
789076	545	545
790166	545	545
791256	545	545
792346	545	545
793437	545	545
794527	545	545
795617	545	545
796708	545	545
797798	545	545
798888	545	545
799978	545	545
801069	545	545
802159	545	545
803249	545	545
804339	545	545
805430	545	545
806520	545	545
807610	545	545
808701	545	545
809791	545	545
810881	545	545
811971	545	545
813062	545	545
814152	545	545
815242	545	545
816332	545	545
817423	545	545
818513	545	545
819603	545	545
820694	545	545
821784	545	545
822874	545	545
823964	545	545
825055	545	545
826145	545	545
827235	545	545
828325	545	545
829416	545	545
830506	545	545
831596	545	545
832687	545	545
833777	545	545
834867	545	545
835957	545	545
837048	545	545
838138	545	545
839228	545	545
840318	545	545
841409	545	545
842499	545	545
843589	545	545
844680	545	545
845770	545	545
846860	545	545
847950	545	545
849041	545	545
850131	545	545
851221	545	545
852311	545	545
853402	545	545
854492	545	545
855582	545	545
856673	545	545
857763	545	545
858853	545	545
859943	545	545
861034	545	545
862124	545	545
863214	545	545
864304	545	545
865395	545	545
866485	545	545
867575	545	545
868666	545	545
869756	545	545
870846	545	545
871936	545	545
873027	545	545
874117	545	545
875207	545	545
876297	545	545
877388	545	545
878478	545	545
879568	545	545
880659	545	545
881749	545	545
882839	545	545
883929	545	545
885020	545	545
886110	545	545
887200	545	545
888290	545	545
889381	545	545
890471	545	545
891561	545	545
892652	545	545
893742	545	545
894832	545	545
895922	545	545
897013	545	545
898103	545	545
899193	545	545
900283	545	545
901374	545	545
902464	545	545
903554	545	545
904645	545	545
905735	545	545
906825	545	545
907915	545	545
909006	545	545
910096	545	545
911186	545	545
912276	545	545
913367	545	545
914457	545	545
915547	545	545
916637	545	545
917728	545	545
918818	545	545
919908	545	545
920999	545	545
922089	545	545
923179	545	545
924269	545	545
925360	545	545
926450	545	545
927540	545	545
928630	545	545
929721	545	545
930811	545	545
931901	545	545
932992	545	545
934082	545	545
935172	545	545
936262	545	545
937353	545	545
938443	545	545
939533	545	545
940623	545	545
941714	545	545
942804	545	545
943894	545	545
944985	545	545
946075	545	545
947165	545	545
948255	545	545
949346	545	545
950436	545	545
951526	545	545
952616	545	545
953707	545	545
954797	545	545
955887	545	545
956978	545	545
958068	545	545
959158	545	545
960248	545	545
961339	545	545
962429	545	545
963519	545	545
964609	545	545
965700	545	545
966790	545	545
967880	545	545
968971	545	545
970061	545	545
971151	545	545
972241	545	545
973332	545	545
974422	545	545
975512	545	545
976602	545	545
977693	545	545
978783	545	545
979873	545	545
980964	545	545
982054	545	545
983144	545	545
984234	545	545
985325	545	545
986415	545	545
987505	545	545
988595	545	545
989686	545	545
990776	545	545
991866	545	545
992957	545	545
994047	545	545
995137	545	545
996227	545	545
997318	545	545
998408	545	545
999498	545	545
1000588	545	545
1001679	545	545
1002769	545	545
1003859	545	545
1004950	545	545
1006040	545	545
1007130	545	545
1008220	545	545
1009311	545	545
1010401	545	545
1011491	545	545
1012581	545	545
1013672	545	545
1014762	545	545
1015852	545	545
1016943	545	545
1018033	545	545
1019123	545	545
1020213	545	545
1021304	545	545
1022394	545	545
1023484	545	545
1024574	545	545
1025665	545	545
1026755	545	545
1027845	545	545
1028936	545	545
1030026	545	545
1031116	545	545
1032206	545	545
1033297	545	545
1034387	545	545
1035477	545	545
1036567	545	545
1037658	545	545
1038748	545	545
1039838	545	545
1040929	545	545
1042019	545	545
1043109	545	545
1044199	545	545
1045290	545	545
1046380	545	545
1047470	545	545
1048560	545	545
1049651	545	545
1050741	545	545
1051831	545	545
1052921	545	545
1054012	545	545
1055102	545	545
1056192	545	545
