SimulationTime(us)	ReponseTime(us)	EndToEndDelay(us)
1559	418	418
3097	2039	2039
4640	3602	3602
6179	5028	5028
7712	6315	6315
8723	7603	7603
10000	8074	8074
11011	8289	8289
12288	8388	8388
13290	8547	8547
14589	8697	8697
15599	8980	8980
16903	9153	9153
17913	9363	9363
19219	9570	9570
20228	9844	9844
21507	9967	9967
22516	10111	10111
23795	10211	10211
24803	10479	10479
26083	10535	10535
27091	10676	10676
28371	10719	10719
29380	10748	10748
30659	10837	10837
31660	10976	10976
32947	10873	10873
33956	10973	10973
35313	10961	10961
36326	10989	10989
37601	10978	10978
38624	11098	11098
39902	11102	11102
40911	11270	11270
42190	11280	11280
43211	11444	11444
44490	11555	11555
45499	11702	11702
46778	11780	11780
47787	11933	11933
49066	12044	12044
50075	12050	12050
51354	11980	11980
52363	12088	12088
53642	11977	11977
54651	12053	12053
55929	11948	11948
56939	12032	12032
58217	11926	11926
59227	12063	12063
60505	11937	11937
61515	12031	12031
62793	12029	12029
63803	12077	12077
65094	12019	12019
66129	12010	12010
67382	11893	11893
68417	11929	11929
69670	11792	11792
70705	11812	11812
71708	11712	11712
72721	11745	11745
73755	11749	11749
74759	11749	11749
75771	11838	11838
76806	11916	11916
77810	11901	11901
78822	11973	11973
79857	12021	12021
80886	12033	12033
81963	12037	12037
82972	12078	12078
84161	12015	12015
85195	12064	12064
86239	12013	12013
87302	12001	12001
88323	12020	12020
89512	12038	12038
90513	12128	12128
91577	12118	12118
92641	12105	12105
93662	12136	12136
94666	12151	12151
95691	12177	12177
96712	12186	12186
97718	12212	12212
98742	12278	12278
99763	12289	12289
100768	12310	12310
101792	12258	12258
102801	12205	12205
103831	12260	12260
104843	12306	12306
105851	12285	12285
106882	12249	12249
107894	12207	12207
108903	12179	12179
109933	12106	12106
110944	12100	12100
111967	12094	12094
112983	12091	12091
114007	12141	12141
115020	12190	12190
116046	12145	12145
117058	12103	12103
118071	12153	12153
119110	12064	12064
120121	12100	12100
121145	12187	12187
122160	12155	12155
123172	12059	12059
124195	12034	12034
125211	11935	11935
126222	11935	11935
127246	11869	11869
128261	11788	11788
129273	11851	11851
130276	11881	11881
131312	11864	11864
132324	11920	11920
133327	11926	11926
134363	11957	11957
135387	12079	12079
136390	12099	12099
137413	12028	12028
138438	12024	12024
139441	12073	12073
140464	12065	12065
141488	11973	11973
142492	12038	12038
143514	12040	12040
144539	12037	12037
145542	12023	12023
146565	11926	11926
147567	11944	11944
148576	11990	11990
149616	11961	11961
150640	12051	12051
151643	12157	12157
152666	12265	12265
153691	12398	12398
154693	12417	12417
155717	12353	12353
156754	12353	12353
157770	12348	12348
158770	12318	12318
159888	12372	12372
160897	12430	12430
161950	12456	12456
162959	12463	12463
163962	12294	12294
165000	12163	12163
166023	12108	12108
167039	12128	12128
168051	12086	12086
169080	12113	12113
170110	12198	12198
171219	12185	12185
172222	12090	12090
173258	11941	11941
174270	11911	11911
175272	12023	12023
176308	12109	12109
177320	12167	12167
178336	12211	12211
179339	12237	12237
180371	12268	12268
181387	12317	12317
182390	12293	12293
183422	12272	12272
184450	12307	12307
185453	12399	12399
186472	12494	12494
187500	12432	12432
188504	12350	12350
189536	12335	12335
190552	12320	12320
191555	12288	12288
192708	12253	12253
193742	12283	12283
194769	12239	12239
195825	12225	12225
196832	12203	12203
198047	12071	12071
199069	12141	12141
200108	12094	12094
201164	12076	12076
202183	12086	12086
203385	12094	12094
204408	12161	12161
205432	12152	12152
206448	12211	12211
207458	12252	12252
208495	12273	12273
209499	12319	12319
210509	12339	12339
211546	12347	12347
212549	12373	12373
213586	12417	12417
214624	12402	12402
215654	12493	12493
216689	12556	12556
217888	12560	12560
218977	12651	12651
220189	12631	12631
221275	12748	12748
222490	12811	12811
223563	12838	12838
224778	12820	12820
225851	12933	12933
227066	12875	12875
228139	12798	12798
229367	12643	12643
230427	12571	12571
231428	12413	12413
232431	12378	12378
233477	12320	12320
234505	12254	12254
235507	12213	12213
236528	12163	12163
237556	12071	12071
238559	12101	12101
239578	12116	12116
240820	12094	12094
241866	12153	12153
243108	12229	12229
244114	12306	12306
245396	12360	12360
246415	12345	12345
247684	12417	12417
248695	12472	12472
249972	12467	12467
250983	12593	12593
252260	12634	12634
253271	12786	12786
254548	12667	12667
255559	12650	12650
256836	12523	12523
